MSA,Year,HPI
"New York-Newark-Jersey City, NY-NJ-PA",1981-07-31,30.5
"New York-Newark-Jersey City, NY-NJ-PA",1981-08-31,30.77
"New York-Newark-Jersey City, NY-NJ-PA",1981-09-30,30.9
"New York-Newark-Jersey City, NY-NJ-PA",1981-10-31,30.91
"New York-Newark-Jersey City, NY-NJ-PA",1981-11-30,30.9
"New York-Newark-Jersey City, NY-NJ-PA",1981-12-31,30.92
"New York-Newark-Jersey City, NY-NJ-PA",1982-01-31,30.99
"New York-Newark-Jersey City, NY-NJ-PA",1982-02-28,31.1
"New York-Newark-Jersey City, NY-NJ-PA",1982-03-31,31.29
"New York-Newark-Jersey City, NY-NJ-PA",1982-04-30,31.58
"New York-Newark-Jersey City, NY-NJ-PA",1982-05-31,31.89
"New York-Newark-Jersey City, NY-NJ-PA",1982-06-30,32.11
"New York-Newark-Jersey City, NY-NJ-PA",1982-07-31,32.19
"New York-Newark-Jersey City, NY-NJ-PA",1982-08-31,32.2
"New York-Newark-Jersey City, NY-NJ-PA",1982-09-30,32.23
"New York-Newark-Jersey City, NY-NJ-PA",1982-10-31,32.37
"New York-Newark-Jersey City, NY-NJ-PA",1982-11-30,32.65
"New York-Newark-Jersey City, NY-NJ-PA",1982-12-31,32.98
"New York-Newark-Jersey City, NY-NJ-PA",1983-01-31,33.26
"New York-Newark-Jersey City, NY-NJ-PA",1983-02-28,33.49
"New York-Newark-Jersey City, NY-NJ-PA",1983-03-31,33.74
"New York-Newark-Jersey City, NY-NJ-PA",1983-04-30,34.06
"New York-Newark-Jersey City, NY-NJ-PA",1983-05-31,34.49
"New York-Newark-Jersey City, NY-NJ-PA",1983-06-30,35.07
"New York-Newark-Jersey City, NY-NJ-PA",1983-07-31,35.67
"New York-Newark-Jersey City, NY-NJ-PA",1983-08-31,36.13
"New York-Newark-Jersey City, NY-NJ-PA",1983-09-30,36.51
"New York-Newark-Jersey City, NY-NJ-PA",1983-10-31,36.91
"New York-Newark-Jersey City, NY-NJ-PA",1983-11-30,37.33
"New York-Newark-Jersey City, NY-NJ-PA",1983-12-31,37.71
"New York-Newark-Jersey City, NY-NJ-PA",1984-01-31,38.02
"New York-Newark-Jersey City, NY-NJ-PA",1984-02-29,38.32
"New York-Newark-Jersey City, NY-NJ-PA",1984-03-31,38.8
"New York-Newark-Jersey City, NY-NJ-PA",1984-04-30,39.47
"New York-Newark-Jersey City, NY-NJ-PA",1984-05-31,40.3
"New York-Newark-Jersey City, NY-NJ-PA",1984-06-30,41.24
"New York-Newark-Jersey City, NY-NJ-PA",1984-07-31,42.09
"New York-Newark-Jersey City, NY-NJ-PA",1984-08-31,42.63
"New York-Newark-Jersey City, NY-NJ-PA",1984-09-30,42.97
"New York-Newark-Jersey City, NY-NJ-PA",1984-10-31,43.36
"New York-Newark-Jersey City, NY-NJ-PA",1984-11-30,43.9
"New York-Newark-Jersey City, NY-NJ-PA",1984-12-31,44.5
"New York-Newark-Jersey City, NY-NJ-PA",1985-01-31,45.09
"New York-Newark-Jersey City, NY-NJ-PA",1985-02-28,45.67
"New York-Newark-Jersey City, NY-NJ-PA",1985-03-31,46.35
"New York-Newark-Jersey City, NY-NJ-PA",1985-04-30,47.13
"New York-Newark-Jersey City, NY-NJ-PA",1985-05-31,47.97
"New York-Newark-Jersey City, NY-NJ-PA",1985-06-30,48.94
"New York-Newark-Jersey City, NY-NJ-PA",1985-07-31,50.0
"New York-Newark-Jersey City, NY-NJ-PA",1985-08-31,50.93
"New York-Newark-Jersey City, NY-NJ-PA",1985-09-30,51.54
"New York-Newark-Jersey City, NY-NJ-PA",1985-10-31,52.22
"New York-Newark-Jersey City, NY-NJ-PA",1985-11-30,53.08
"New York-Newark-Jersey City, NY-NJ-PA",1985-12-31,53.97
"New York-Newark-Jersey City, NY-NJ-PA",1986-01-31,54.9
"New York-Newark-Jersey City, NY-NJ-PA",1986-02-28,55.84
"New York-Newark-Jersey City, NY-NJ-PA",1986-03-31,56.84
"New York-Newark-Jersey City, NY-NJ-PA",1986-04-30,57.95
"New York-Newark-Jersey City, NY-NJ-PA",1986-05-31,59.24
"New York-Newark-Jersey City, NY-NJ-PA",1986-06-30,60.69
"New York-Newark-Jersey City, NY-NJ-PA",1986-07-31,62.17
"New York-Newark-Jersey City, NY-NJ-PA",1986-08-31,63.19
"New York-Newark-Jersey City, NY-NJ-PA",1986-09-30,64.0
"New York-Newark-Jersey City, NY-NJ-PA",1986-10-31,65.25
"New York-Newark-Jersey City, NY-NJ-PA",1986-11-30,66.62
"New York-Newark-Jersey City, NY-NJ-PA",1986-12-31,67.75
"New York-Newark-Jersey City, NY-NJ-PA",1987-01-31,68.63
"New York-Newark-Jersey City, NY-NJ-PA",1987-02-28,69.46
"New York-Newark-Jersey City, NY-NJ-PA",1987-03-31,70.51
"New York-Newark-Jersey City, NY-NJ-PA",1987-04-30,71.95
"New York-Newark-Jersey City, NY-NJ-PA",1987-05-31,73.58
"New York-Newark-Jersey City, NY-NJ-PA",1987-06-30,75.06
"New York-Newark-Jersey City, NY-NJ-PA",1987-07-31,76.11
"New York-Newark-Jersey City, NY-NJ-PA",1987-08-31,76.85
"New York-Newark-Jersey City, NY-NJ-PA",1987-09-30,77.47
"New York-Newark-Jersey City, NY-NJ-PA",1987-10-31,77.94
"New York-Newark-Jersey City, NY-NJ-PA",1987-11-30,78.22
"New York-Newark-Jersey City, NY-NJ-PA",1987-12-31,78.39
"New York-Newark-Jersey City, NY-NJ-PA",1988-01-31,78.57
"New York-Newark-Jersey City, NY-NJ-PA",1988-02-29,78.74
"New York-Newark-Jersey City, NY-NJ-PA",1988-03-31,79.03
"New York-Newark-Jersey City, NY-NJ-PA",1988-04-30,79.53
"New York-Newark-Jersey City, NY-NJ-PA",1988-05-31,80.12
"New York-Newark-Jersey City, NY-NJ-PA",1988-06-30,80.58
"New York-Newark-Jersey City, NY-NJ-PA",1988-07-31,80.65
"New York-Newark-Jersey City, NY-NJ-PA",1988-08-31,80.45
"New York-Newark-Jersey City, NY-NJ-PA",1988-09-30,80.18
"New York-Newark-Jersey City, NY-NJ-PA",1988-10-31,79.91
"New York-Newark-Jersey City, NY-NJ-PA",1988-11-30,79.77
"New York-Newark-Jersey City, NY-NJ-PA",1988-12-31,79.68
"New York-Newark-Jersey City, NY-NJ-PA",1989-01-31,79.55
"New York-Newark-Jersey City, NY-NJ-PA",1989-02-28,79.34
"New York-Newark-Jersey City, NY-NJ-PA",1989-03-31,79.16
"New York-Newark-Jersey City, NY-NJ-PA",1989-04-30,79.13
"New York-Newark-Jersey City, NY-NJ-PA",1989-05-31,79.12
"New York-Newark-Jersey City, NY-NJ-PA",1989-06-30,79.14
"New York-Newark-Jersey City, NY-NJ-PA",1989-07-31,79.1
"New York-Newark-Jersey City, NY-NJ-PA",1989-08-31,78.9
"New York-Newark-Jersey City, NY-NJ-PA",1989-09-30,78.74
"New York-Newark-Jersey City, NY-NJ-PA",1989-10-31,78.62
"New York-Newark-Jersey City, NY-NJ-PA",1989-11-30,78.36
"New York-Newark-Jersey City, NY-NJ-PA",1989-12-31,78.06
"New York-Newark-Jersey City, NY-NJ-PA",1990-01-31,77.79
"New York-Newark-Jersey City, NY-NJ-PA",1990-02-28,77.34
"New York-Newark-Jersey City, NY-NJ-PA",1990-03-31,76.84
"New York-Newark-Jersey City, NY-NJ-PA",1990-04-30,76.44
"New York-Newark-Jersey City, NY-NJ-PA",1990-05-31,76.12
"New York-Newark-Jersey City, NY-NJ-PA",1990-06-30,75.91
"New York-Newark-Jersey City, NY-NJ-PA",1990-07-31,75.59
"New York-Newark-Jersey City, NY-NJ-PA",1990-08-31,75.13
"New York-Newark-Jersey City, NY-NJ-PA",1990-09-30,74.57
"New York-Newark-Jersey City, NY-NJ-PA",1990-10-31,73.88
"New York-Newark-Jersey City, NY-NJ-PA",1990-11-30,73.22
"New York-Newark-Jersey City, NY-NJ-PA",1990-12-31,72.81
"New York-Newark-Jersey City, NY-NJ-PA",1991-01-31,72.55
"New York-Newark-Jersey City, NY-NJ-PA",1991-02-28,72.3
"New York-Newark-Jersey City, NY-NJ-PA",1991-03-31,72.05
"New York-Newark-Jersey City, NY-NJ-PA",1991-04-30,71.77
"New York-Newark-Jersey City, NY-NJ-PA",1991-05-31,71.64
"New York-Newark-Jersey City, NY-NJ-PA",1991-06-30,71.8
"New York-Newark-Jersey City, NY-NJ-PA",1991-07-31,71.9
"New York-Newark-Jersey City, NY-NJ-PA",1991-08-31,71.77
"New York-Newark-Jersey City, NY-NJ-PA",1991-09-30,71.55
"New York-Newark-Jersey City, NY-NJ-PA",1991-10-31,71.38
"New York-Newark-Jersey City, NY-NJ-PA",1991-11-30,71.43
"New York-Newark-Jersey City, NY-NJ-PA",1991-12-31,71.55
"New York-Newark-Jersey City, NY-NJ-PA",1992-01-31,71.73
"New York-Newark-Jersey City, NY-NJ-PA",1992-02-29,71.96
"New York-Newark-Jersey City, NY-NJ-PA",1992-03-31,72.03
"New York-Newark-Jersey City, NY-NJ-PA",1992-04-30,71.98
"New York-Newark-Jersey City, NY-NJ-PA",1992-05-31,71.89
"New York-Newark-Jersey City, NY-NJ-PA",1992-06-30,71.78
"New York-Newark-Jersey City, NY-NJ-PA",1992-07-31,71.69
"New York-Newark-Jersey City, NY-NJ-PA",1992-08-31,71.69
"New York-Newark-Jersey City, NY-NJ-PA",1992-09-30,71.73
"New York-Newark-Jersey City, NY-NJ-PA",1992-10-31,71.89
"New York-Newark-Jersey City, NY-NJ-PA",1992-11-30,72.02
"New York-Newark-Jersey City, NY-NJ-PA",1992-12-31,71.8
"New York-Newark-Jersey City, NY-NJ-PA",1993-01-31,71.35
"New York-Newark-Jersey City, NY-NJ-PA",1993-02-28,70.97
"New York-Newark-Jersey City, NY-NJ-PA",1993-03-31,70.83
"New York-Newark-Jersey City, NY-NJ-PA",1993-04-30,70.87
"New York-Newark-Jersey City, NY-NJ-PA",1993-05-31,71.09
"New York-Newark-Jersey City, NY-NJ-PA",1993-06-30,71.47
"New York-Newark-Jersey City, NY-NJ-PA",1993-07-31,71.8
"New York-Newark-Jersey City, NY-NJ-PA",1993-08-31,71.77
"New York-Newark-Jersey City, NY-NJ-PA",1993-09-30,71.41
"New York-Newark-Jersey City, NY-NJ-PA",1993-10-31,71.21
"New York-Newark-Jersey City, NY-NJ-PA",1993-11-30,71.18
"New York-Newark-Jersey City, NY-NJ-PA",1993-12-31,70.97
"New York-Newark-Jersey City, NY-NJ-PA",1994-01-31,70.74
"New York-Newark-Jersey City, NY-NJ-PA",1994-02-28,70.64
"New York-Newark-Jersey City, NY-NJ-PA",1994-03-31,70.56
"New York-Newark-Jersey City, NY-NJ-PA",1994-04-30,70.76
"New York-Newark-Jersey City, NY-NJ-PA",1994-05-31,71.31
"New York-Newark-Jersey City, NY-NJ-PA",1994-06-30,71.91
"New York-Newark-Jersey City, NY-NJ-PA",1994-07-31,72.33
"New York-Newark-Jersey City, NY-NJ-PA",1994-08-31,72.34
"New York-Newark-Jersey City, NY-NJ-PA",1994-09-30,72.02
"New York-Newark-Jersey City, NY-NJ-PA",1994-10-31,71.76
"New York-Newark-Jersey City, NY-NJ-PA",1994-11-30,71.48
"New York-Newark-Jersey City, NY-NJ-PA",1994-12-31,71.19
"New York-Newark-Jersey City, NY-NJ-PA",1995-01-31,71.1
"New York-Newark-Jersey City, NY-NJ-PA",1995-02-28,71.07
"New York-Newark-Jersey City, NY-NJ-PA",1995-03-31,71.03
"New York-Newark-Jersey City, NY-NJ-PA",1995-04-30,71.13
"New York-Newark-Jersey City, NY-NJ-PA",1995-05-31,71.35
"New York-Newark-Jersey City, NY-NJ-PA",1995-06-30,71.62
"New York-Newark-Jersey City, NY-NJ-PA",1995-07-31,71.87
"New York-Newark-Jersey City, NY-NJ-PA",1995-08-31,72.01
"New York-Newark-Jersey City, NY-NJ-PA",1995-09-30,71.8
"New York-Newark-Jersey City, NY-NJ-PA",1995-10-31,71.46
"New York-Newark-Jersey City, NY-NJ-PA",1995-11-30,71.33
"New York-Newark-Jersey City, NY-NJ-PA",1995-12-31,71.19
"New York-Newark-Jersey City, NY-NJ-PA",1996-01-31,71.04
"New York-Newark-Jersey City, NY-NJ-PA",1996-02-29,70.97
"New York-Newark-Jersey City, NY-NJ-PA",1996-03-31,71.0
"New York-Newark-Jersey City, NY-NJ-PA",1996-04-30,71.27
"New York-Newark-Jersey City, NY-NJ-PA",1996-05-31,71.97
"New York-Newark-Jersey City, NY-NJ-PA",1996-06-30,72.94
"New York-Newark-Jersey City, NY-NJ-PA",1996-07-31,73.47
"New York-Newark-Jersey City, NY-NJ-PA",1996-08-31,73.44
"New York-Newark-Jersey City, NY-NJ-PA",1996-09-30,73.22
"New York-Newark-Jersey City, NY-NJ-PA",1996-10-31,72.95
"New York-Newark-Jersey City, NY-NJ-PA",1996-11-30,72.69
"New York-Newark-Jersey City, NY-NJ-PA",1996-12-31,72.49
"New York-Newark-Jersey City, NY-NJ-PA",1997-01-31,72.41
"New York-Newark-Jersey City, NY-NJ-PA",1997-02-28,72.42
"New York-Newark-Jersey City, NY-NJ-PA",1997-03-31,72.63
"New York-Newark-Jersey City, NY-NJ-PA",1997-04-30,73.2
"New York-Newark-Jersey City, NY-NJ-PA",1997-05-31,73.92
"New York-Newark-Jersey City, NY-NJ-PA",1997-06-30,74.54
"New York-Newark-Jersey City, NY-NJ-PA",1997-07-31,74.92
"New York-Newark-Jersey City, NY-NJ-PA",1997-08-31,74.92
"New York-Newark-Jersey City, NY-NJ-PA",1997-09-30,74.74
"New York-Newark-Jersey City, NY-NJ-PA",1997-10-31,74.7
"New York-Newark-Jersey City, NY-NJ-PA",1997-11-30,74.8
"New York-Newark-Jersey City, NY-NJ-PA",1997-12-31,74.87
"New York-Newark-Jersey City, NY-NJ-PA",1998-01-31,75.01
"New York-Newark-Jersey City, NY-NJ-PA",1998-02-28,75.2
"New York-Newark-Jersey City, NY-NJ-PA",1998-03-31,75.56
"New York-Newark-Jersey City, NY-NJ-PA",1998-04-30,76.26
"New York-Newark-Jersey City, NY-NJ-PA",1998-05-31,77.13
"New York-Newark-Jersey City, NY-NJ-PA",1998-06-30,78.18
"New York-Newark-Jersey City, NY-NJ-PA",1998-07-31,79.11
"New York-Newark-Jersey City, NY-NJ-PA",1998-08-31,79.52
"New York-Newark-Jersey City, NY-NJ-PA",1998-09-30,79.59
"New York-Newark-Jersey City, NY-NJ-PA",1998-10-31,79.61
"New York-Newark-Jersey City, NY-NJ-PA",1998-11-30,79.89
"New York-Newark-Jersey City, NY-NJ-PA",1998-12-31,80.33
"New York-Newark-Jersey City, NY-NJ-PA",1999-01-31,80.73
"New York-Newark-Jersey City, NY-NJ-PA",1999-02-28,81.08
"New York-Newark-Jersey City, NY-NJ-PA",1999-03-31,81.6
"New York-Newark-Jersey City, NY-NJ-PA",1999-04-30,82.53
"New York-Newark-Jersey City, NY-NJ-PA",1999-05-31,83.76
"New York-Newark-Jersey City, NY-NJ-PA",1999-06-30,85.24
"New York-Newark-Jersey City, NY-NJ-PA",1999-07-31,86.62
"New York-Newark-Jersey City, NY-NJ-PA",1999-08-31,87.55
"New York-Newark-Jersey City, NY-NJ-PA",1999-09-30,88.01
"New York-Newark-Jersey City, NY-NJ-PA",1999-10-31,88.29
"New York-Newark-Jersey City, NY-NJ-PA",1999-11-30,88.72
"New York-Newark-Jersey City, NY-NJ-PA",1999-12-31,89.38
"New York-Newark-Jersey City, NY-NJ-PA",2000-01-31,89.96
"New York-Newark-Jersey City, NY-NJ-PA",2000-02-29,90.41
"New York-Newark-Jersey City, NY-NJ-PA",2000-03-31,91.23
"New York-Newark-Jersey City, NY-NJ-PA",2000-04-30,92.5
"New York-Newark-Jersey City, NY-NJ-PA",2000-05-31,94.02
"New York-Newark-Jersey City, NY-NJ-PA",2000-06-30,95.59
"New York-Newark-Jersey City, NY-NJ-PA",2000-07-31,96.92
"New York-Newark-Jersey City, NY-NJ-PA",2000-08-31,97.76
"New York-Newark-Jersey City, NY-NJ-PA",2000-09-30,98.2
"New York-Newark-Jersey City, NY-NJ-PA",2000-10-31,98.74
"New York-Newark-Jersey City, NY-NJ-PA",2000-11-30,99.42
"New York-Newark-Jersey City, NY-NJ-PA",2000-12-31,100.0
"New York-Newark-Jersey City, NY-NJ-PA",2001-01-31,100.57
"New York-Newark-Jersey City, NY-NJ-PA",2001-02-28,101.12
"New York-Newark-Jersey City, NY-NJ-PA",2001-03-31,101.99
"New York-Newark-Jersey City, NY-NJ-PA",2001-04-30,103.33
"New York-Newark-Jersey City, NY-NJ-PA",2001-05-31,104.87
"New York-Newark-Jersey City, NY-NJ-PA",2001-06-30,106.75
"New York-Newark-Jersey City, NY-NJ-PA",2001-07-31,108.59
"New York-Newark-Jersey City, NY-NJ-PA",2001-08-31,109.83
"New York-Newark-Jersey City, NY-NJ-PA",2001-09-30,110.61
"New York-Newark-Jersey City, NY-NJ-PA",2001-10-31,111.3
"New York-Newark-Jersey City, NY-NJ-PA",2001-11-30,111.95
"New York-Newark-Jersey City, NY-NJ-PA",2001-12-31,112.4
"New York-Newark-Jersey City, NY-NJ-PA",2002-01-31,113.19
"New York-Newark-Jersey City, NY-NJ-PA",2002-02-28,114.34
"New York-Newark-Jersey City, NY-NJ-PA",2002-03-31,115.83
"New York-Newark-Jersey City, NY-NJ-PA",2002-04-30,117.9
"New York-Newark-Jersey City, NY-NJ-PA",2002-05-31,120.2
"New York-Newark-Jersey City, NY-NJ-PA",2002-06-30,122.7
"New York-Newark-Jersey City, NY-NJ-PA",2002-07-31,125.19
"New York-Newark-Jersey City, NY-NJ-PA",2002-08-31,126.97
"New York-Newark-Jersey City, NY-NJ-PA",2002-09-30,128.11
"New York-Newark-Jersey City, NY-NJ-PA",2002-10-31,129.37
"New York-Newark-Jersey City, NY-NJ-PA",2002-11-30,130.67
"New York-Newark-Jersey City, NY-NJ-PA",2002-12-31,131.53
"New York-Newark-Jersey City, NY-NJ-PA",2003-01-31,132.13
"New York-Newark-Jersey City, NY-NJ-PA",2003-02-28,132.81
"New York-Newark-Jersey City, NY-NJ-PA",2003-03-31,133.93
"New York-Newark-Jersey City, NY-NJ-PA",2003-04-30,135.69
"New York-Newark-Jersey City, NY-NJ-PA",2003-05-31,137.76
"New York-Newark-Jersey City, NY-NJ-PA",2003-06-30,139.94
"New York-Newark-Jersey City, NY-NJ-PA",2003-07-31,142.0
"New York-Newark-Jersey City, NY-NJ-PA",2003-08-31,143.66
"New York-Newark-Jersey City, NY-NJ-PA",2003-09-30,144.97
"New York-Newark-Jersey City, NY-NJ-PA",2003-10-31,145.89
"New York-Newark-Jersey City, NY-NJ-PA",2003-11-30,146.55
"New York-Newark-Jersey City, NY-NJ-PA",2003-12-31,147.3
"New York-Newark-Jersey City, NY-NJ-PA",2004-01-31,148.21
"New York-Newark-Jersey City, NY-NJ-PA",2004-02-29,149.01
"New York-Newark-Jersey City, NY-NJ-PA",2004-03-31,150.34
"New York-Newark-Jersey City, NY-NJ-PA",2004-04-30,152.89
"New York-Newark-Jersey City, NY-NJ-PA",2004-05-31,156.34
"New York-Newark-Jersey City, NY-NJ-PA",2004-06-30,159.74
"New York-Newark-Jersey City, NY-NJ-PA",2004-07-31,162.21
"New York-Newark-Jersey City, NY-NJ-PA",2004-08-31,163.74
"New York-Newark-Jersey City, NY-NJ-PA",2004-09-30,164.77
"New York-Newark-Jersey City, NY-NJ-PA",2004-10-31,165.74
"New York-Newark-Jersey City, NY-NJ-PA",2004-11-30,166.63
"New York-Newark-Jersey City, NY-NJ-PA",2004-12-31,167.39
"New York-Newark-Jersey City, NY-NJ-PA",2005-01-31,168.23
"New York-Newark-Jersey City, NY-NJ-PA",2005-02-28,169.12
"New York-Newark-Jersey City, NY-NJ-PA",2005-03-31,170.62
"New York-Newark-Jersey City, NY-NJ-PA",2005-04-30,173.16
"New York-Newark-Jersey City, NY-NJ-PA",2005-05-31,176.29
"New York-Newark-Jersey City, NY-NJ-PA",2005-06-30,179.55
"New York-Newark-Jersey City, NY-NJ-PA",2005-07-31,182.19
"New York-Newark-Jersey City, NY-NJ-PA",2005-08-31,183.78
"New York-Newark-Jersey City, NY-NJ-PA",2005-09-30,184.59
"New York-Newark-Jersey City, NY-NJ-PA",2005-10-31,185.13
"New York-Newark-Jersey City, NY-NJ-PA",2005-11-30,185.48
"New York-Newark-Jersey City, NY-NJ-PA",2005-12-31,185.41
"New York-Newark-Jersey City, NY-NJ-PA",2006-01-31,184.89
"New York-Newark-Jersey City, NY-NJ-PA",2006-02-28,184.49
"New York-Newark-Jersey City, NY-NJ-PA",2006-03-31,185.14
"New York-Newark-Jersey City, NY-NJ-PA",2006-04-30,186.68
"New York-Newark-Jersey City, NY-NJ-PA",2006-05-31,188.46
"New York-Newark-Jersey City, NY-NJ-PA",2006-06-30,189.8
"New York-Newark-Jersey City, NY-NJ-PA",2006-07-31,190.1
"New York-Newark-Jersey City, NY-NJ-PA",2006-08-31,189.34
"New York-Newark-Jersey City, NY-NJ-PA",2006-09-30,187.93
"New York-Newark-Jersey City, NY-NJ-PA",2006-10-31,186.47
"New York-Newark-Jersey City, NY-NJ-PA",2006-11-30,184.9
"New York-Newark-Jersey City, NY-NJ-PA",2006-12-31,183.02
"New York-Newark-Jersey City, NY-NJ-PA",2007-01-31,181.93
"New York-Newark-Jersey City, NY-NJ-PA",2007-02-28,182.22
"New York-Newark-Jersey City, NY-NJ-PA",2007-03-31,183.39
"New York-Newark-Jersey City, NY-NJ-PA",2007-04-30,184.62
"New York-Newark-Jersey City, NY-NJ-PA",2007-05-31,185.48
"New York-Newark-Jersey City, NY-NJ-PA",2007-06-30,186.01
"New York-Newark-Jersey City, NY-NJ-PA",2007-07-31,185.94
"New York-Newark-Jersey City, NY-NJ-PA",2007-08-31,185.24
"New York-Newark-Jersey City, NY-NJ-PA",2007-09-30,184.13
"New York-Newark-Jersey City, NY-NJ-PA",2007-10-31,182.61
"New York-Newark-Jersey City, NY-NJ-PA",2007-11-30,180.67
"New York-Newark-Jersey City, NY-NJ-PA",2007-12-31,178.64
"New York-Newark-Jersey City, NY-NJ-PA",2008-01-31,176.86
"New York-Newark-Jersey City, NY-NJ-PA",2008-02-29,175.42
"New York-Newark-Jersey City, NY-NJ-PA",2008-03-31,174.55
"New York-Newark-Jersey City, NY-NJ-PA",2008-04-30,174.38
"New York-Newark-Jersey City, NY-NJ-PA",2008-05-31,174.67
"New York-Newark-Jersey City, NY-NJ-PA",2008-06-30,175.11
"New York-Newark-Jersey City, NY-NJ-PA",2008-07-31,175.09
"New York-Newark-Jersey City, NY-NJ-PA",2008-08-31,174.01
"New York-Newark-Jersey City, NY-NJ-PA",2008-09-30,172.12
"New York-Newark-Jersey City, NY-NJ-PA",2008-10-31,170.16
"New York-Newark-Jersey City, NY-NJ-PA",2008-11-30,167.97
"New York-Newark-Jersey City, NY-NJ-PA",2008-12-31,165.41
"New York-Newark-Jersey City, NY-NJ-PA",2009-01-31,163.05
"New York-Newark-Jersey City, NY-NJ-PA",2009-02-28,161.44
"New York-Newark-Jersey City, NY-NJ-PA",2009-03-31,160.63
"New York-Newark-Jersey City, NY-NJ-PA",2009-04-30,160.38
"New York-Newark-Jersey City, NY-NJ-PA",2009-05-31,160.63
"New York-Newark-Jersey City, NY-NJ-PA",2009-06-30,161.32
"New York-Newark-Jersey City, NY-NJ-PA",2009-07-31,161.87
"New York-Newark-Jersey City, NY-NJ-PA",2009-08-31,161.8
"New York-Newark-Jersey City, NY-NJ-PA",2009-09-30,161.43
"New York-Newark-Jersey City, NY-NJ-PA",2009-10-31,160.9
"New York-Newark-Jersey City, NY-NJ-PA",2009-11-30,160.11
"New York-Newark-Jersey City, NY-NJ-PA",2009-12-31,159.04
"New York-Newark-Jersey City, NY-NJ-PA",2010-01-31,158.23
"New York-Newark-Jersey City, NY-NJ-PA",2010-02-28,157.96
"New York-Newark-Jersey City, NY-NJ-PA",2010-03-31,158.15
"New York-Newark-Jersey City, NY-NJ-PA",2010-04-30,158.77
"New York-Newark-Jersey City, NY-NJ-PA",2010-05-31,159.58
"New York-Newark-Jersey City, NY-NJ-PA",2010-06-30,160.17
"New York-Newark-Jersey City, NY-NJ-PA",2010-07-31,159.93
"New York-Newark-Jersey City, NY-NJ-PA",2010-08-31,158.75
"New York-Newark-Jersey City, NY-NJ-PA",2010-09-30,157.31
"New York-Newark-Jersey City, NY-NJ-PA",2010-10-31,156.38
"New York-Newark-Jersey City, NY-NJ-PA",2010-11-30,155.6
"New York-Newark-Jersey City, NY-NJ-PA",2010-12-31,154.39
"New York-Newark-Jersey City, NY-NJ-PA",2011-01-31,153.11
"New York-Newark-Jersey City, NY-NJ-PA",2011-02-28,152.03
"New York-Newark-Jersey City, NY-NJ-PA",2011-03-31,151.49
"New York-Newark-Jersey City, NY-NJ-PA",2011-04-30,151.5
"New York-Newark-Jersey City, NY-NJ-PA",2011-05-31,152.04
"New York-Newark-Jersey City, NY-NJ-PA",2011-06-30,153.02
"New York-Newark-Jersey City, NY-NJ-PA",2011-07-31,153.32
"New York-Newark-Jersey City, NY-NJ-PA",2011-08-31,152.42
"New York-Newark-Jersey City, NY-NJ-PA",2011-09-30,150.93
"New York-Newark-Jersey City, NY-NJ-PA",2011-10-31,149.41
"New York-Newark-Jersey City, NY-NJ-PA",2011-11-30,148.1
"New York-Newark-Jersey City, NY-NJ-PA",2011-12-31,146.95
"New York-Newark-Jersey City, NY-NJ-PA",2012-01-31,145.9
"New York-Newark-Jersey City, NY-NJ-PA",2012-02-29,145.13
"New York-Newark-Jersey City, NY-NJ-PA",2012-03-31,145.16
"New York-Newark-Jersey City, NY-NJ-PA",2012-04-30,146.13
"New York-Newark-Jersey City, NY-NJ-PA",2012-05-31,147.5
"New York-Newark-Jersey City, NY-NJ-PA",2012-06-30,148.83
"New York-Newark-Jersey City, NY-NJ-PA",2012-07-31,149.55
"New York-Newark-Jersey City, NY-NJ-PA",2012-08-31,149.43
"New York-Newark-Jersey City, NY-NJ-PA",2012-09-30,148.71
"New York-Newark-Jersey City, NY-NJ-PA",2012-10-31,148.02
"New York-Newark-Jersey City, NY-NJ-PA",2012-11-30,147.72
"New York-Newark-Jersey City, NY-NJ-PA",2012-12-31,147.26
"New York-Newark-Jersey City, NY-NJ-PA",2013-01-31,146.79
"New York-Newark-Jersey City, NY-NJ-PA",2013-02-28,146.79
"New York-Newark-Jersey City, NY-NJ-PA",2013-03-31,147.31
"New York-Newark-Jersey City, NY-NJ-PA",2013-04-30,148.58
"New York-Newark-Jersey City, NY-NJ-PA",2013-05-31,150.7
"New York-Newark-Jersey City, NY-NJ-PA",2013-06-30,153.18
"New York-Newark-Jersey City, NY-NJ-PA",2013-07-31,154.84
"New York-Newark-Jersey City, NY-NJ-PA",2013-08-31,155.1
"New York-Newark-Jersey City, NY-NJ-PA",2013-09-30,154.69
"New York-Newark-Jersey City, NY-NJ-PA",2013-10-31,154.51
"New York-Newark-Jersey City, NY-NJ-PA",2013-11-30,154.32
"New York-Newark-Jersey City, NY-NJ-PA",2013-12-31,153.69
"New York-Newark-Jersey City, NY-NJ-PA",2014-01-31,153.23
"New York-Newark-Jersey City, NY-NJ-PA",2014-02-28,153.21
"New York-Newark-Jersey City, NY-NJ-PA",2014-03-31,153.79
"New York-Newark-Jersey City, NY-NJ-PA",2014-04-30,155.09
"New York-Newark-Jersey City, NY-NJ-PA",2014-05-31,156.76
"New York-Newark-Jersey City, NY-NJ-PA",2014-06-30,158.41
"New York-Newark-Jersey City, NY-NJ-PA",2014-07-31,159.32
"New York-Newark-Jersey City, NY-NJ-PA",2014-08-31,159.06
"New York-Newark-Jersey City, NY-NJ-PA",2014-09-30,158.12
