"CAINC30 Economic Profile"
"Personal income (Thousands of dollars)" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"29940","Lawrence, KS (Metropolitan Statistical Area)",171236,189361,213246,229915,254888,284949,323561,364929,418143,465468,518678,571918,643120,674394,724190,799122,864981,934057,983375,1068926,1181331,1242686,1319533,1437674,1528457,1648908,1750526,1860095,2036292,2209400,2306227,2492991,2687760,2761594,2836203,2897741,3045961,3278152,3429543,3648022,3705655,3760527,3937934,4095673,4193525,4396463,4667486,4789302,5035739,5321380,5521639
"30020","Lawton, OK (Metropolitan Statistical Area)",433820,474227,477877,488467,547261,601813,644183,746867,793076,877968,974090,1063769,1226622,1388372,1461836,1554491,1658380,1722616,1777007,1794611,1829424,1900927,1952710,2205964,2197770,2225033,2300015,2360609,2392990,2499512,2566002,2686715,2887896,3013521,3191392,3293935,3445744,3770055,3943998,4232646,4338782,4686111,4837705,4837175,4874270,4972867,5085021,4980435,5078320,5160729,5396858
"30140","Lebanon, PA (Metropolitan Statistical Area)",362974,391453,404211,447121,496917,552795,608263,663856,736809,815150,917852,1003263,1108773,1173241,1240662,1345183,1425678,1515240,1612240,1749890,1925481,2027721,2129806,2247926,2342535,2453208,2530553,2664623,2801704,2974868,3084569,3239336,3464222,3545017,3671541,3979798,4172784,4371025,4589744,4787074,4737960,4936259,5175318,5288885,5375756,5593502,5884909,6122493,6433904,6721612,6937119
"30300","Lewiston, ID-WA (Metropolitan Statistical Area)",154368,166225,181691,203450,228028,264950,290248,317152,345508,387945,428688,480292,520159,546709,601076,626335,639323,662296,681648,729895,795736,853804,901816,985763,1067086,1117613,1162691,1232323,1290985,1370772,1426631,1487931,1536943,1549286,1611779,1682419,1715997,1835002,1965837,2070413,2055408,2142790,2215133,2275589,2343867,2435923,2535311,2620074,2766970,2906903,3001480
"30340","Lewiston-Auburn, ME (Metropolitan Statistical Area)",310572,339559,350474,373641,423220,459977,506117,579076,622266,683401,750882,843510,920680,994172,1075398,1180324,1242315,1336704,1455273,1595764,1733855,1785505,1788322,1861172,1925212,2015499,2070025,2165578,2270628,2376170,2498108,2650394,2742522,2892313,3042826,3124199,3190503,3337714,3481625,3628130,3632469,3662513,3764767,3827984,3801661,3909407,4076838,4126462,4267389,4464983,4652478
"30460","Lexington-Fayette, KY (Metropolitan Statistical Area)",951374,1017530,1127053,1251564,1400290,1560999,1710621,1934689,2150870,2444284,2731660,3034438,3438971,3696393,4024789,4557690,4852230,4992158,5285964,5881666,6321218,6893882,7320865,7837414,8150083,8471303,9028358,9661628,10316250,11076076,11743638,12670888,12733780,12982022,13356857,14193418,14942038,16097926,16924185,17415547,16956691,17583206,18586585,19483974,20165627,21196089,22372244,22896007,23724327,24729052,25648827
"30620","Lima, OH (Metropolitan Statistical Area)",415181,439385,465872,489289,554243,607835,647153,699455,775298,861705,953492,1034998,1098158,1147388,1223736,1385983,1466696,1548122,1585393,1667335,1750403,1815379,1852229,1979850,1994037,2113276,2167849,2224976,2296398,2441097,2563540,2692586,2735709,2793285,2874538,2939930,3009436,3158160,3309826,3390160,3393604,3484154,3629568,3744061,3731759,3863118,4008896,4075760,4219071,4373564,4481729
"30700","Lincoln, NE (Metropolitan Statistical Area)",698191,761119,834654,918081,1035680,1148954,1303224,1421987,1554224,1768411,1931967,2095217,2368019,2573068,2687403,2924125,3123414,3261137,3451673,3724621,3991872,4302681,4513709,4836798,5081565,5480020,5879906,6286324,6575773,7132224,7515362,8173645,8355427,8721442,9085907,9452433,9830342,10391045,10976680,11496524,11300935,11691240,12403925,13153624,13193908,13872083,14618323,14952753,15708103,16539079,17098776
"30780","Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",1323104,1450105,1637474,1855105,2127721,2415090,2686035,2986826,3296427,3760823,4186018,4659808,5129744,5490849,5923152,6479257,7004721,7454320,7761114,8218799,8878036,9435305,10012498,10859711,11386531,12005290,12797950,13625516,14280904,15253161,15870034,16770313,17785845,18364474,19407751,20436880,21925186,23211456,24858875,25381695,25345335,25885178,27158355,29033933,28661039,29954103,31013896,31673523,32483575,33355595,34565252
"30860","Logan, UT-ID (Metropolitan Statistical Area)",127531,142719,159132,180672,202208,227739,252002,289615,318071,363517,412925,467845,517200,556313,608451,667326,716586,777944,846227,897416,985686,1049954,1118403,1212930,1312112,1396025,1490544,1604257,1730781,1846849,1913564,1988086,2142844,2195119,2338175,2532696,2605752,2765514,3018203,3331955,3355455,3564862,3822793,3991670,4018403,4250769,4574600,4801766,5144030,5584640,5881417
"30980","Longview, TX (Metropolitan Statistical Area)",524845,565808,614183,678748,767182,893993,1025800,1179519,1307719,1520224,1732705,2005289,2371747,2636409,2746297,2932210,3117083,3136808,3130358,3313052,3530592,3724172,3885592,4167104,4263102,4466218,4709868,5001403,5339163,5624042,5764740,6176098,6488858,6598833,6879780,7077540,7705594,8574938,9127394,10489153,9866225,10223575,11211333,11377930,11303292,11860345,11535286,11146264,11351117,11927686,12312747
"31020","Longview, WA (Metropolitan Statistical Area)",249897,274017,285111,322011,364830,415761,476003,538891,579382,641679,715480,801254,855922,877213,947460,999166,1020930,1063558,1110951,1197856,1312840,1410879,1530092,1574445,1640894,1724984,1795948,1869179,1941944,2045759,2139156,2227235,2350594,2356328,2437370,2565232,2750569,2950211,3243082,3419717,3399144,3611372,3658562,3839243,3889914,4060597,4226719,4355998,4582411,4885518,5142891
"31080","Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",40323525,42898309,44962023,48982924,53179424,58755856,64589683,71531619,79408612,90398475,102138575,115300613,129996980,138320599,148472241,164224282,177250747,189742328,204800735,220419002,233985898,251230793,255593617,267793738,270571376,277469993,289416398,306055522,323174030,351236674,369085428,394920233,410553386,421868493,444124296,472917306,503920780,544140051,562034002,570696809,549542158,578372986,616063548,662546329,661248242,703756060,753652141,782242474,812074093,846486801,881215471
"31140","Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",3490513,3750987,4025374,4428492,4940461,5411762,5779903,6352019,7066169,7873591,8674590,9502391,10530342,11140429,11788772,12947259,13638110,14291645,15090643,16506275,17805506,18878216,19657088,21162643,22133452,23297638,24614888,25964973,27378244,29579436,30903241,33163247,34075905,34721648,35620303,37649943,39127942,41836825,43594536,44696100,43666432,45591845,48150367,51405485,51001056,53650667,56756043,58379717,60506530,63652743,65954660
"31180","Lubbock, TX (Metropolitan Statistical Area)",624668,727087,744276,836301,1017162,1062522,1163883,1353581,1533010,1686400,1900130,2085251,2415914,2574425,2844144,2965254,3141737,3189005,3321960,3511268,3645095,3912018,3987165,4275318,4545047,4781209,4980851,5289323,5495428,5728191,5860343,6208548,6362356,6584919,6911926,7122245,7553885,7977618,8476287,8980395,9177919,9835832,10231333,10836972,11222817,11738143,12162612,12467654,12941631,13680735,14233889
"31340","Lynchburg, VA (Metropolitan Statistical Area) *",525915,547509,587464,657724,737153,823007,894903,1004788,1121386,1275770,1443773,1607090,1782308,1900788,2070894,2297990,2455570,2622256,2843193,3061488,3347570,3502166,3607438,3827638,4051149,4257699,4443256,4638387,4863143,5187978,5463859,5819991,5962078,6032197,6267762,6575185,6905113,7384268,7762975,8174665,8113174,8338197,8702466,9041666,9040045,9443971,9734920,9832249,10197185,10619217,10875932
"31420","Macon-Bibb County, GA (Metropolitan Statistical Area)",608371,664522,732150,795018,856424,945818,1047179,1138426,1231221,1341220,1488345,1660351,1876514,2012774,2165903,2377497,2528505,2694161,2875064,3106124,3343748,3482850,3654861,3890153,4057527,4297360,4600725,4920854,5077295,5386664,5567020,5830963,5955380,6229741,6326198,6549116,6770495,7056898,7272855,7500809,7407629,7590079,7986994,7949324,8006073,8356295,8661795,8746728,9065200,9405674,9703865
"31460","Madera, CA (Metropolitan Statistical Area)",142509,157504,172911,203344,252612,288523,303984,351479,404651,443859,599802,679239,665972,687423,699323,780203,830324,922147,1049058,1133911,1222046,1330613,1418479,1602982,1665036,1700029,1729154,1886968,2030119,2124919,2246847,2354133,2558591,2769668,2978258,3312636,3457218,3642627,3971634,3982879,3863463,4295560,4549836,4805261,4975765,5341934,5472950,5731880,5901022,6133070,6492474
"31540","Madison, WI (Metropolitan Statistical Area)",1551169,1708448,1854242,1997037,2225349,2423637,2710063,2970088,3305419,3713483,4110390,4584488,4992447,5385057,5716609,6261877,6721761,7189445,7715532,8084248,8980302,9637953,10158404,11084296,11743501,12505071,13272015,13998192,14914973,16041893,16819495,18241135,19389048,20174861,20873260,21812453,22762076,24321550,25447085,26089278,25625810,26341322,28366282,29762659,30683543,32140252,34207708,35431163,37026055,39325386,41279684
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)",909067,961049,1027801,1119971,1257989,1385255,1509213,1718541,1965431,2299436,2640750,3041125,3437093,3802574,4212238,4819673,5314856,5860757,6431102,6980236,7366468,7348699,7627991,7969910,8210679,8759634,9340234,10041720,10916779,12023440,12999939,14745521,14781967,14882159,15316073,16330794,16752532,17879961,18729319,19275594,18663907,19093904,20163586,21100002,20955970,21718569,22407570,23287695,24199521,25338570,26363623
"31740","Manhattan, KS (Metropolitan Statistical Area)",405804,450472,500378,520484,568980,632299,671533,707568,765830,833631,909250,1003655,1146453,1232418,1291160,1362153,1467421,1533513,1588007,1639419,1746332,1775824,1807635,2082651,2076934,2178496,2176121,2162744,2209040,2315310,2432830,2608378,2750571,2812115,2978100,3134635,3256735,3641004,4073551,4522736,4669177,5071745,5418176,5572294,5470577,5623675,5784828,5763056,5818900,5950233,6132748
"31860","Mankato, MN (Metropolitan Statistical Area)",236704,264523,280227,305079,379991,406071,438278,452057,538793,598122,639361,689137,764949,810490,839592,960800,1000129,1041753,1144918,1159810,1288175,1355221,1389310,1504342,1541598,1679712,1746853,1883239,1924793,2109555,2182091,2284576,2497623,2582271,2717134,2858610,2953692,3177783,3247051,3363369,3226611,3365978,3684243,3937031,3952445,4181936,4309424,4318545,4497887,4734877,4914860
"31900","Mansfield, OH (Metropolitan Statistical Area)",490787,516298,567752,606042,670311,707235,746455,822879,924472,1002098,1097045,1190148,1326930,1348026,1481979,1615110,1715525,1788723,1841310,1938842,2050664,2110444,2112274,2212074,2338330,2451765,2530497,2651396,2790263,2872691,2960178,3090153,3244244,3358081,3465509,3509062,3535218,3635255,3726820,3865602,3730069,3767011,3979138,4033984,4105807,4286962,4419003,4431478,4585240,4766061,4907564
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",324153,364139,428483,479788,571221,671642,791763,903307,1051173,1185172,1326959,1550674,1848512,2023439,2160148,2354671,2587303,2685917,2795855,3074496,3369972,3685707,4066060,4512124,4890266,5313250,5645401,6085455,6588265,7086709,7420398,8105800,8744156,9458542,10213085,11089633,12072246,13023872,13901480,15060449,15984950,17084134,18061356,18696793,19350997,20203330,21002404,21470472,22015991,22949668,23815443
"32780","Medford, OR (Metropolitan Statistical Area)",306187,332495,380955,431925,493284,558936,631982,720268,821643,954398,1073460,1196911,1282978,1317243,1432497,1596051,1687489,1781914,1899744,2075750,2280964,2431840,2570550,2761971,2976728,3236236,3443551,3667830,3832637,4091848,4353687,4631585,4962772,5069758,5403489,5695687,5972219,6519086,6729891,6879303,6638916,6760361,7130728,7438436,7562155,8211135,8783198,9264181,9743846,10237971,10669698
"32820","Memphis, TN-MS-AR (Metropolitan Statistical Area)",2924933,3213665,3605837,4090721,4553737,5044573,5472305,5953927,6541807,7387855,8258049,9140088,9998471,10552994,11324204,12555648,13426640,14277900,15438975,16716558,18170414,19251621,20087875,21686131,23061693,24837052,26698339,28336663,29892765,33327685,34334975,35659567,37743704,38649311,39934815,41719649,43301764,46160170,48059447,48419515,46871506,48627283,51153898,53696436,53594324,54895161,56857126,58158688,60282226,62663644,64590483
"32900","Merced, CA (Metropolitan Statistical Area)",389912,434859,460187,517524,612840,685840,783346,878577,964456,1017192,1170290,1331927,1362937,1461800,1528943,1773556,1911489,2060070,2285290,2395633,2610501,2786599,2911291,3108931,3207165,3284026,3171229,3484054,3595354,3816561,4010889,4238537,4612103,4916556,5391609,5910685,6136657,6296779,7013386,6823448,6897656,7301531,7923689,8110944,8481612,9393654,9800267,9994614,10390896,10696798,11406396
"33100","Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",9333369,10723332,11973429,13740830,16065434,18109416,19421822,21171455,23699865,27264542,31531438,37275817,43322662,46093564,50351579,55603387,60295902,64607910,70039163,76339041,84613056,90431751,94407722,99527890,105628246,110638688,118870020,126518278,132453908,142971069,149510762,162831842,171214298,176495025,182591161,197934899,217215771,235969223,245668971,241268655,221036934,239473700,251562531,264462149,262528810,285010621,306032168,312972537,339588933,363413990,375944348
"33140","Michigan City-La Porte, IN (Metropolitan Statistical Area)",390305,405753,430233,472811,539615,588706,640124,706083,783754,889401,980714,1062542,1153658,1165620,1181177,1277160,1335047,1388792,1467077,1565711,1707099,1778907,1816875,1957682,2030568,2135740,2228727,2332475,2470404,2599279,2636167,2792940,2855592,2896194,2971226,3035777,3149194,3320545,3473533,3644066,3443541,3568513,3790314,4004198,4034373,4139655,4203739,4315852,4473977,4659156,4825145
"33220","Midland, MI (Metropolitan Statistical Area)",268874,277325,299208,321559,352547,410969,449291,511778,594681,663859,730776,773486,854851,904532,953477,1022239,1093068,1174550,1271864,1400428,1551684,1644668,1698467,1826089,1912487,1993816,2111747,2251232,2316023,2488114,2528642,2645580,2808014,2794246,2899545,3133360,3122140,3252022,3350768,3620056,3486720,3573452,3797485,3789807,3706693,3415791,3351881,3895971,4794515,4524934,4654376
"33260","Midland, TX (Metropolitan Statistical Area)",299346,328929,355615,384016,437833,491237,595384,688235,776522,928623,1084219,1286647,1656134,1868698,1813014,1891028,2054538,1965416,1906573,2099675,2215008,2417622,2405765,2584971,2755869,2817180,2887389,3142235,3571682,3636964,3511794,3869871,5803369,5838541,6384608,6599273,7520124,8190075,8056858,11693159,8668383,10243928,14188622,16248753,17366897,18997438,14861127,12760015,18644941,22679972,23513106
"33340","Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",6019918,6418920,6824581,7440734,8211703,9017395,9729832,10579079,11669454,12981107,14416450,15861064,17381143,18377569,19055332,20876909,21969014,23061724,24372842,26338127,28499063,30025107,31020343,33195783,34793728,36651180,38531916,40506865,42916031,45923277,47804214,50729272,53368842,54135745,54793421,57035647,59294589,63758963,66062184,67912556,66489247,67895636,71826004,75359894,75092081,77934143,81363823,82794744,85325685,89771409,92079893
"33460","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",9008154,9744716,10403873,11198796,12471355,13740086,14938866,16381692,18305786,20560147,23340810,26257917,29134365,31538951,33808746,38079622,41159096,43861650,47134901,50811015,54995064,58562109,60790877,65441065,68283046,72727048,77744785,83046908,89039975,97147199,102721737,112229178,116310993,118203701,123113363,131271075,136156811,143940676,152544928,156618474,148540012,154354201,165504071,175824856,177698320,189756502,199682915,205922804,215180937,227122134,233890054
"33540","Missoula, MT (Metropolitan Statistical Area)",192724,208980,233708,263307,290502,329287,367339,421544,491819,572589,639139,694462,736988,771101,827333,908109,952215,985599,1025302,1085840,1162487,1254609,1333097,1463872,1571964,1665826,1779791,1886245,1993492,2130626,2201351,2399369,2444361,2575676,2737807,2913605,3068190,3346740,3580978,3793230,3860315,3746315,4031319,4306521,4301255,4608495,5134728,5238224,5673031,5908024,6110361
"33660","Mobile, AL (Metropolitan Statistical Area)",900796,985931,1067522,1177574,1322530,1509380,1728953,1962248,2193637,2466398,2722735,3102082,3433081,3590804,3728493,4011674,4326992,4525622,4697845,4960862,5381316,5740724,6144279,6586471,6889764,7217269,7531675,7843046,8198280,8792370,8854879,9154843,9607524,9760288,10001894,10467529,11280821,12443497,12888546,13379057,13090101,13708434,14467861,14421637,14583275,14921414,15567638,15678818,16068405,16657010,17192338
"33700","Modesto, CA (Metropolitan Statistical Area)",716148,790180,854198,963489,1102270,1255143,1389427,1557694,1806559,2021879,2301197,2594554,2876552,3101512,3292851,3676102,4024487,4345529,4773624,5207829,5750412,6278916,6621270,6985482,7278578,7461839,7689849,8220856,8792202,9549489,10020650,10933692,11611418,12227609,12885677,13848266,14393550,15016155,15762807,15958173,15778487,16545238,17294715,18018958,18520025,20154943,21651651,22435251,23200411,23915119,25188224
"33740","Monroe, LA (Metropolitan Statistical Area)",423810,452013,509775,564856,642335,714709,799915,921272,1023596,1175714,1326816,1462379,1646947,1757318,1888739,2046904,2158979,2243845,2288800,2410257,2566841,2728356,2896658,3132866,3302368,3508349,3707129,3893125,3914060,4085459,4271717,4573414,4685728,4866405,4949226,5160634,5415661,5768459,6019885,6340500,6517785,6629892,6937642,7124674,7269846,7277295,7578788,7789545,7894937,8249670,8375896
"33780","Monroe, MI (Metropolitan Statistical Area)",435150,447425,490338,560418,637123,680892,732876,829067,944403,1057320,1172775,1273733,1377975,1442527,1548486,1659148,1757755,1920452,1991738,2155014,2281017,2351795,2399561,2595382,2762164,3079088,3240237,3391007,3587984,3829841,4124065,4354161,4483543,4500139,4650588,4850228,4992893,5144680,5298187,5355365,5053126,5196594,5474117,5656186,5712695,5973360,6300554,6487185,6762911,7040382,7311437
"33860","Montgomery, AL (Metropolitan Statistical Area)",742091,821743,932728,1082001,1224140,1359239,1469402,1646376,1792684,2041480,2270352,2507508,2761064,2945695,3217601,3537963,3823104,4084174,4372989,4701889,5103772,5364632,5655230,6083594,6370097,6792001,7188896,7524350,7937695,8404313,8762614,9211118,9302862,9719022,10201010,10900568,11424121,12127245,12551790,12795564,12705955,13070002,13661973,13735181,13845430,14223282,14875366,15279590,15751012,16175960,16749561
"34060","Morgantown, WV (Metropolitan Statistical Area)",234668,266124,296621,340664,364176,403584,458241,511329,574724,645097,695822,775551,872076,953020,1018515,1097543,1154420,1194627,1249857,1391272,1461720,1573196,1668693,1825250,1880315,1978030,2038247,2111787,2166258,2257343,2352564,2547948,2711742,2864966,2918581,3139828,3394365,3590090,3720689,3964765,4135004,4469039,4713982,4906297,4922613,5210054,5453862,5456276,5741980,6017885,6181584
"34100","Morristown, TN (Metropolitan Statistical Area)",196244,208793,237203,276190,314502,341662,359314,408717,453425,520585,580620,635620,704077,751131,809619,905747,948627,1005829,1084876,1192367,1322312,1431557,1504800,1666405,1779534,1863291,1997286,2115926,2298764,2505553,2600664,2723943,2784178,2873066,2981726,3140067,3229568,3377613,3529504,3696676,3694169,3848707,4090830,4192168,4254914,4403431,4640403,4735435,4909219,5164293,5346273
"34580","Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",200752,210795,230211,252938,295178,326194,364169,415084,445393,506036,584006,659107,729974,784219,861793,905850,959680,1019315,1049750,1167720,1338342,1462704,1583606,1712498,1815703,1941787,2080172,2227233,2361174,2576427,2745307,2925830,2988240,3065301,3237973,3398320,3610887,3974726,4282873,4530111,4447733,4466693,4681927,4955299,5034845,5317757,5608530,5864530,6221979,6656585,7042338
"34620","Muncie, IN (Metropolitan Statistical Area)",436643,453679,495858,525032,596151,647781,686269,752516,841773,930089,1026345,1125163,1218563,1233758,1310010,1430165,1493179,1572043,1636580,1749526,1884434,2003361,2074910,2169482,2241264,2365872,2462428,2536454,2613740,2758146,2840186,3004988,3071814,3067519,3129272,3154928,3191983,3196717,3228798,3319758,3257588,3321544,3470311,3639667,3667609,3814761,3927884,3997455,4130590,4222330,4351803
"34740","Muskegon, MI (Metropolitan Statistical Area)",556589,580833,601588,668217,727752,805200,880409,959264,1051818,1179804,1295276,1395210,1505262,1575139,1639741,1809110,1916564,1984921,2075511,2165811,2313446,2431375,2499662,2640606,2751922,2938274,3082029,3246918,3463258,3667004,3891965,4092775,4159287,4186806,4287127,4378094,4517295,4700935,4847268,4928093,4777584,4964769,5193580,5400288,5466398,5759862,6054786,6240268,6419878,6646850,6879677
"34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",248957,285259,335024,391975,450877,513110,578653,641890,708269,829350,914703,1042425,1207439,1335999,1541279,1759761,1956690,2114823,2317270,2540020,2812270,3025598,3210173,3425074,3584083,3914430,4349220,4806958,5287584,5731764,6138363,6582115,6847479,7004137,7434252,8208881,9059535,10030234,10747583,11154315,11040831,11316565,11872402,12438165,13050332,14085241,15311057,16418302,17496097,18928980,20121637
"34900","Napa, CA (Metropolitan Statistical Area)",357485,381497,416801,448277,508478,578763,674732,745064,827296,943170,1055709,1166017,1326710,1427348,1519183,1658126,1788105,1920241,2007907,2184268,2416052,2568559,2715890,2842249,2959035,3089928,3225147,3460698,3717064,4007215,4356858,4806032,5211017,5298003,5360694,5444685,5759965,6136864,6359725,6405899,6236780,6388392,6730335,7444938,7749903,8396221,9113309,9637180,9882187,9998840,10429596
"34940","Naples-Marco Island, FL (Metropolitan Statistical Area)",175467,208518,248158,290752,368203,426924,456499,523920,620590,756148,892743,1082132,1341559,1446414,1647968,1904028,2119244,2397468,2773825,3383296,3859997,4151199,4642765,5238715,5674400,6243328,6792820,7500818,8363682,9329131,10049035,10859890,12201712,12738779,13561771,15649504,18077850,20869500,21838774,21582424,18283821,20182883,21240021,23895153,23522984,26886324,29607837,31162883,33394573,37178408,38252405
"34980","Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",2668471,2840901,3093374,3478182,3967896,4425026,4784715,5402069,6080300,6965307,7820936,8641096,9745141,10428405,11241696,12721615,13956663,15266185,16555959,17933353,19112865,20288239,21525374,23845282,25693253,27774673,30348450,32270514,34444940,38327545,40365108,43730293,44653193,46096231,48103435,51218442,54086418,58912013,61852087,64665001,65102819,68943418,73638452,79110918,80856009,87010427,93598973,98782316,104464974,111957997,117373879
"35100","New Bern, NC (Metropolitan Statistical Area)",250003,286284,300887,334128,394009,434747,474739,463825,517429,617906,674689,786728,838031,942033,989594,1136252,1226427,1314841,1374376,1470965,1599622,1650899,1744002,1928283,1984678,2087530,2224058,2398467,2561587,2681684,2802853,2997830,3068917,3056761,3238496,3492903,3749986,3941608,4230018,4417220,4423884,4573112,4720255,4872465,4807477,4951413,5064377,5137343,5218826,5421548,5690657
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)",3353210,3590216,3810156,4112415,4482966,4889082,5244296,5615847,6151807,6799915,7571868,8484836,9468123,10143334,10920825,12214612,13068809,14067275,15334181,16920792,18240437,18766936,18977915,19968736,20740836,21360761,22321221,23026714,24263555,25623809,26941121,29176730,30663947,31082115,31482775,32635438,33819514,36003724,37885017,38955001,37945275,38786438,40413121,41576477,41930035,43401306,44615600,45206790,45960269,47801068,49360086
"35380","New Orleans-Metairie, LA (Metropolitan Statistical Area)",3982474,4300405,4646375,5077018,5591596,6302891,7101589,7969835,8844129,10030800,11305254,12972514,14871507,16023828,16765831,17875664,18574004,18892004,19076986,19960654,21099327,22547350,23666685,25301998,26422766,27922811,29487214,30461203,32129269,33617662,34413573,36372553,38842243,40004485,41030399,41777590,43647642,42234834,49088678,50270052,48229201,50931119,51808922,55365993,55713717,59237931,60820971,61012409,63535209,67270399,69069320
"35620","New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",83884598,90396327,96410189,103427115,110001431,118338536,127505633,135572917,146764176,160679003,175867875,196782794,220230388,239087400,258892128,286792373,307455061,329302718,354272209,391092698,420552012,449446258,448688350,477406170,492838676,509563177,541587941,574778359,611686455,651587260,689743290,752632081,781490771,779638097,788802401,825617646,862421257,935138611,1008722284,1024525568,994467589,1033820797,1094617223,1152045984,1166746613,1223930339,1279279091,1328347854,1412351029,1475920082,1534294144
"35660","Niles, MI (Metropolitan Statistical Area)",639353,666696,717542,808588,895502,974624,1031937,1102463,1228915,1344483,1434755,1525164,1659127,1725497,1789859,1934226,2036097,2158762,2309300,2429013,2592513,2678822,2756531,2961887,3139298,3317067,3490921,3606947,3840424,3978061,4209585,4403244,4558288,4596958,4693303,4885871,4894114,5132286,5391689,5653119,5380635,5661580,5878073,5916924,5975892,6244630,6596620,6797871,6993722,7299007,7399551
"35840","North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",858083,980330,1112894,1283455,1532026,1747243,1907301,2152544,2489070,2950698,3450344,4137609,4935749,5291219,5970132,6696326,7368070,8018025,8724069,9579370,11182418,11916349,12152170,12898651,13435528,14401508,15347839,16304836,17386400,19013954,19862772,21496072,21481795,22100132,23201814,25800018,28603450,31050735,31603521,30663419,28016261,29331427,31184224,31933841,32869881,36364450,39518980,41336408,44134891,46866563,48613206
"35980","Norwich-New London, CT (Metropolitan Statistical Area)",920609,1008957,1089406,1198510,1323721,1476722,1577780,1709395,1896632,2049957,2260639,2566067,2926267,3212936,3530809,3922341,4157101,4304251,4655438,4944654,5375950,5597212,5689125,6036794,6266538,6585322,6881678,7127062,7571275,8010000,8359258,8837995,9235037,9558155,9996434,10694906,11014231,11531739,12166893,12647402,12571719,12716139,13225442,13546583,13512234,13906974,14511658,14764966,15120632,15421095,15837267
"36100","Ocala, FL (Metropolitan Statistical Area)",197343,228020,264761,314537,382637,424854,463166,514585,576504,668831,785914,958921,1133868,1277019,1444615,1640913,1865116,2080906,2286904,2536349,2842484,3089135,3178850,3408460,3665782,3959387,4277453,4617111,4917850,5367425,5670547,6089645,6423200,6569582,6988191,7606483,8498506,9416850,9846846,9943547,9628706,9964115,10373226,10616930,10477835,11030448,11494178,12083101,12770003,13363961,13999019
"36140","Ocean City, NJ (Metropolitan Statistical Area)",231777,261323,292415,333999,393430,441926,503624,568484,631487,710744,790161,915302,1037390,1122061,1215357,1335103,1438733,1549740,1655731,1805903,1943603,2040511,2090885,2240070,2346534,2417588,2553398,2674570,2888597,3045738,3166291,3382880,3619625,3737561,3798311,3994672,4082240,4173562,4190532,4191565,4205243,4344431,4528802,4693248,4732960,4885629,5089757,5250224,5403297,5571180,5773945
"36220","Odessa, TX (Metropolitan Statistical Area)",315583,342782,367519,405464,451399,542855,653641,795881,897303,1031873,1126926,1349255,1751450,1890841,1754371,1759958,1812286,1616613,1545593,1601855,1664648,1708198,1810723,1861672,1930173,1993286,2055845,2142612,2341644,2512741,2381440,2567858,2786122,2846172,2901004,2981155,3321309,3869920,4296957,4954628,4484184,4792296,5526086,6455247,6566935,7396421,6720151,5967285,6721220,7846736,8337928
"36260","Ogden-Clearfield, UT (Metropolitan Statistical Area)",874555,969165,1105674,1187967,1288341,1428952,1572838,1763256,1955618,2244010,2523051,2833369,3179999,3466831,3740197,4131769,4505025,4766979,4965969,5262010,5636414,6111853,6477232,6957437,7421599,7913976,8562691,9253574,9971026,10641647,11121232,11864395,12657540,13105070,13690993,14371671,15377014,16960587,18574058,19323802,18874078,19319224,20607121,21732032,22190350,23358099,24906466,26378976,27808940,29705915,31541823
"36420","Oklahoma City, OK (Metropolitan Statistical Area)",2674251,3017627,3364882,3694011,4089347,4571230,5025160,5510871,6194095,7111495,8191439,9603583,11191572,12613485,13051527,14018964,14536744,14538004,14551571,15220534,16348811,17025368,17567437,18687635,19594349,20579604,21552827,22910729,23928988,25430240,26447681,29153545,31406335,32259980,34328842,36252239,39469521,43437242,44695878,49059532,47018866,48691611,52094553,55052398,56634702,60029999,61511862,61039624,63595536,66345545,68841224
