,city,state_id,county_fips,lat,lng,msaname,GeoFips,cbsaname,MSA,Year,Population,Personal Income,Number Jobs,HPI
730,Eldersburg,MD,24013,39.4041,-76.9529,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2010,2715738,132299439,1645096,167.87166666666667
731,Eldersburg,MD,24013,39.4041,-76.9529,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2011,2733785,139408288,1677182,160.79249999999996
732,Eldersburg,MD,24013,39.4041,-76.9529,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2012,2754637,143713198,1707280,161.42333333333332
733,Eldersburg,MD,24013,39.4041,-76.9529,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2013,2768233,144540375,1734251,169.26166666666666
734,Eldersburg,MD,24013,39.4041,-76.9529,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2014,2780055,150789783,1755256,172.35916666666665
735,Eldersburg,MD,24013,39.4041,-76.9529,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2015,2790053,156931804,1788444,174.10833333333335
736,Eldersburg,MD,24013,39.4041,-76.9529,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2016,2794111,161864493,1813506,178.41166666666663
737,Eldersburg,MD,24013,39.4041,-76.9529,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2017,2798707,167288930,1833823,185.8
738,Eldersburg,MD,24013,39.4041,-76.9529,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2018,2800743,173683854,1865227,192.07416666666668
739,Eldersburg,MD,24013,39.4041,-76.9529,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2019,2800053,179169101,1889243,195.47833333333332
740,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2000,2557958,88618199,1543762,97.52
741,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2001,2575471,92560218,1547690,105.05833333333334
742,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2002,2596501,96206347,1558796,116.96166666666666
743,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2003,2614232,100100963,1566963,134.72583333333333
744,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2004,2630946,106048601,1593882,158.9416666666667
745,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2005,2644231,112150514,1623895,189.62083333333337
746,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2006,2658162,119250613,1658564,205.0558333333333
747,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2007,2667619,124913017,1689183,204.59833333333336
748,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2008,2679819,129517393,1686091,189.0758333333333
749,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2009,2696018,128216434,1649432,174.06916666666663
750,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2010,2715738,132299439,1645096,167.87166666666667
751,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2011,2733785,139408288,1677182,160.79249999999996
752,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2012,2754637,143713198,1707280,161.42333333333332
753,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2013,2768233,144540375,1734251,169.26166666666666
754,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2014,2780055,150789783,1755256,172.35916666666665
755,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2015,2790053,156931804,1788444,174.10833333333335
756,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2016,2794111,161864493,1813506,178.41166666666663
757,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2017,2798707,167288930,1833823,185.8
758,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2018,2800743,173683854,1865227,192.07416666666668
759,Stevensville,MD,24035,38.9745,-76.3184,"BALTIMORE, MD",12580.0,"Baltimore-Towson, MD","Baltimore-Columbia-Towson, MD",2019,2800053,179169101,1889243,195.47833333333332
760,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2000,1934792,63037690,1230760,99.79916666666666
761,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2001,1971152,63982360,1230201,103.3175
762,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2002,2002918,64329895,1213408,109.03
763,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2003,2024115,66503630,1216494,115.8025
764,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2004,2039297,70656492,1248863,126.59833333333334
765,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2005,2067325,74811330,1289785,148.01833333333337
766,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2006,2103164,81818804,1330456,171.30583333333334
767,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2007,2137828,86496862,1368280,177.86583333333337
768,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2008,2172853,90943213,1367770,166.77166666666662
769,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2009,2206737,86945546,1310373,149.63083333333338
770,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2010,2232181,89153740,1306785,141.73416666666668
771,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2011,2262834,95117802,1333678,131.49416666666667
772,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2012,2288465,101586721,1358131,135.0775
773,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2013,2311015,103018264,1389540,152.32833333333338
774,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2014,2343994,110791572,1433716,166.13333333333333
775,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2015,2381660,119237395,1481578,183.10666666666668
776,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2016,2426575,125385359,1524541,204.97083333333333
777,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2017,2454815,133392595,1570931,221.1375
778,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2018,2473350,143214639,1606393,232.97
779,Portland,OR,41051,45.5372,-122.65,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2019,2492412,149346827,1642485,239.62416666666664
780,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2000,1934792,63037690,1230760,99.79916666666666
781,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2001,1971152,63982360,1230201,103.3175
782,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2002,2002918,64329895,1213408,109.03
783,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2003,2024115,66503630,1216494,115.8025
784,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2004,2039297,70656492,1248863,126.59833333333334
785,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2005,2067325,74811330,1289785,148.01833333333337
786,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2006,2103164,81818804,1330456,171.30583333333334
787,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2007,2137828,86496862,1368280,177.86583333333337
788,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2008,2172853,90943213,1367770,166.77166666666662
789,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2009,2206737,86945546,1310373,149.63083333333338
790,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2010,2232181,89153740,1306785,141.73416666666668
791,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2011,2262834,95117802,1333678,131.49416666666667
792,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2012,2288465,101586721,1358131,135.0775
793,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2013,2311015,103018264,1389540,152.32833333333338
794,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2014,2343994,110791572,1433716,166.13333333333333
795,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2015,2381660,119237395,1481578,183.10666666666668
796,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2016,2426575,125385359,1524541,204.97083333333333
797,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2017,2454815,133392595,1570931,221.1375
798,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2018,2473350,143214639,1606393,232.97
799,Vancouver,WA,53011,45.6366,-122.5967,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2019,2492412,149346827,1642485,239.62416666666664
800,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2000,1934792,63037690,1230760,99.79916666666666
801,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2001,1971152,63982360,1230201,103.3175
802,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2002,2002918,64329895,1213408,109.03
803,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2003,2024115,66503630,1216494,115.8025
804,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2004,2039297,70656492,1248863,126.59833333333334
805,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2005,2067325,74811330,1289785,148.01833333333337
806,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2006,2103164,81818804,1330456,171.30583333333334
807,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2007,2137828,86496862,1368280,177.86583333333337
808,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2008,2172853,90943213,1367770,166.77166666666662
809,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2009,2206737,86945546,1310373,149.63083333333338
810,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2010,2232181,89153740,1306785,141.73416666666668
811,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2011,2262834,95117802,1333678,131.49416666666667
812,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2012,2288465,101586721,1358131,135.0775
813,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2013,2311015,103018264,1389540,152.32833333333338
814,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2014,2343994,110791572,1433716,166.13333333333333
815,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2015,2381660,119237395,1481578,183.10666666666668
816,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2016,2426575,125385359,1524541,204.97083333333333
817,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2017,2454815,133392595,1570931,221.1375
818,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2018,2473350,143214639,1606393,232.97
819,Hillsboro,OR,41067,45.5272,-122.9361,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2019,2492412,149346827,1642485,239.62416666666664
820,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2000,1934792,63037690,1230760,99.79916666666666
821,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2001,1971152,63982360,1230201,103.3175
822,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2002,2002918,64329895,1213408,109.03
823,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2003,2024115,66503630,1216494,115.8025
824,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2004,2039297,70656492,1248863,126.59833333333334
825,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2005,2067325,74811330,1289785,148.01833333333337
826,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2006,2103164,81818804,1330456,171.30583333333334
827,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2007,2137828,86496862,1368280,177.86583333333337
828,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2008,2172853,90943213,1367770,166.77166666666662
829,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2009,2206737,86945546,1310373,149.63083333333338
830,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2010,2232181,89153740,1306785,141.73416666666668
831,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2011,2262834,95117802,1333678,131.49416666666667
832,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2012,2288465,101586721,1358131,135.0775
833,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2013,2311015,103018264,1389540,152.32833333333338
834,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2014,2343994,110791572,1433716,166.13333333333333
835,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2015,2381660,119237395,1481578,183.10666666666668
836,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2016,2426575,125385359,1524541,204.97083333333333
837,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2017,2454815,133392595,1570931,221.1375
838,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2018,2473350,143214639,1606393,232.97
839,McMinnville,OR,41071,45.211000000000006,-123.1918,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2019,2492412,149346827,1642485,239.62416666666664
840,Lake Oswego,OR,41005,45.413000000000004,-122.7003,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2000,1934792,63037690,1230760,99.79916666666666
841,Lake Oswego,OR,41005,45.413000000000004,-122.7003,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2001,1971152,63982360,1230201,103.3175
842,Lake Oswego,OR,41005,45.413000000000004,-122.7003,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2002,2002918,64329895,1213408,109.03
843,Lake Oswego,OR,41005,45.413000000000004,-122.7003,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2003,2024115,66503630,1216494,115.8025
844,Lake Oswego,OR,41005,45.413000000000004,-122.7003,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2004,2039297,70656492,1248863,126.59833333333334
845,Lake Oswego,OR,41005,45.413000000000004,-122.7003,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2005,2067325,74811330,1289785,148.01833333333337
846,Lake Oswego,OR,41005,45.413000000000004,-122.7003,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2006,2103164,81818804,1330456,171.30583333333334
847,Lake Oswego,OR,41005,45.413000000000004,-122.7003,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2007,2137828,86496862,1368280,177.86583333333337
848,Lake Oswego,OR,41005,45.413000000000004,-122.7003,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2008,2172853,90943213,1367770,166.77166666666662
849,Lake Oswego,OR,41005,45.413000000000004,-122.7003,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2009,2206737,86945546,1310373,149.63083333333338
850,Lake Oswego,OR,41005,45.413000000000004,-122.7003,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2010,2232181,89153740,1306785,141.73416666666668
