,county_fips,lat,lng,MSA,GeoFips,Year,Population,Personal Income,Number Jobs,HPI
602,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2002,2700121,90610663,1638359,111.165
603,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2003,2711031,93619240,1641157,119.1
604,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2004,2721868,97484457,1648824,126.72666666666665
605,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2005,2730316,101878567,1669564,133.73583333333332
606,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2006,2744265,108622453,1690675,138.76833333333335
607,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2007,2755581,112885283,1714159,138.2225
608,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2008,2767776,118467099,1714077,131.60333333333335
609,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2009,2779404,114159685,1660457,125.24916666666668
610,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2010,2789989,118383785,1644561,121.15000000000002
611,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2011,2795155,122780417,1664110,113.94333333333331
612,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2012,2796682,130546919,1667792,113.08
613,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2013,2799472,129532524,1686298,118.49583333333337
614,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2014,2803430,134629346,1702979,123.4375
615,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2015,2807503,139553430,1733560,128.465
616,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2016,2805502,144322152,1755577,134.58499999999998
617,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2017,2805758,147006378,1772532,141.36583333333334
618,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2018,2803958,154995620,1792387,148.14666666666662
619,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2019,2803228,159567017,1813241,153.99416666666667
