"CAINC30 Economic Profile"
"Total employment (Number of jobs)" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"24420","Grants Pass, OR (Metropolitan Statistical Area)",11925,12674,13786,14944,16085,15850,16628,18506,19980,21235,22222,22300,21755,21089,21796,22691,23251,23778,24388,25684,26508,26838,26716,27206,27970,29344,29760,30589,31808,32339,33340,33734,33417,33916,35230,36699,37991,38788,38856,37739,35858,34891,35008,34959,35030,36111,37117,37764,38765,39779,40997
"24500","Great Falls, MT (Metropolitan Statistical Area)",37194,37297,37626,38689,39742,40285,39860,42084,43274,44429,44026,42836,42087,41059,41553,41719,40524,40276,40260,42046,42690,43160,44293,44595,44940,46791,47358,47981,47438,48102,47682,47944,47844,47693,47643,48326,48759,49919,50132,50810,50231,49971,49736,49761,50030,50082,50307,50161,50320,50590,51202
"24540","Greeley, CO (Metropolitan Statistical Area) *",32417,34611,35647,39546,44129,47670,47671,49788,51346,52739,53520,54564,55002,55718,58126,59839,60864,60862,61351,65219,66292,66690,68491,69676,73905,77289,79705,82605,86239,89357,92082,95735,103132,104924,108331,112357,116668,121484,126301,125730,122003,121409,126413,129876,136789,146116,150061,148603,156041,162281,167913
"24580","Green Bay, WI (Metropolitan Statistical Area)",83042,84132,84910,89459,94338,98309,100255,103497,107283,112205,114982,115673,114829,115900,117407,122659,126109,131147,132768,136000,138858,145741,147990,152470,157686,164348,170096,174894,179143,183607,190780,196203,195881,195984,199248,204045,205762,206832,209193,207798,202060,201974,204703,206579,208640,210992,213901,215901,218173,221628,222360
"24660","Greensboro-High Point, NC (Metropolitan Statistical Area)",242658,247290,251788,262903,272867,272067,258218,268292,278421,291685,298117,296162,298011,295265,302975,320355,327294,338297,351897,364650,368711,373827,365866,368982,381473,391593,405535,414861,423430,427270,434398,437861,436712,431446,430127,437752,445612,455391,464629,460767,437294,434446,443003,445779,450699,457315,466161,470987,472607,478379,486387
"24780","Greenville, NC (Metropolitan Statistical Area)",31953,32746,33622,34854,36126,37100,37475,39729,40727,41601,43563,43433,44149,44824,46159,48581,49206,51663,53714,57254,59652,62264,61864,62509,64747,67248,71899,72840,73994,74574,77601,79638,80176,80735,81225,83747,86281,89256,93882,94593,91737,91866,93859,95599,96312,97888,98466,99349,100332,102543,103958
"24860","Greenville-Anderson, SC (Metropolitan Statistical Area)",212268,218306,222013,236053,252272,260780,245959,258160,267903,279956,288304,291377,292183,286688,291548,304398,310248,318643,328469,345744,356698,364023,358319,358466,372522,383788,398851,409377,418744,427192,437552,448598,440664,428775,430601,435716,446423,457273,470173,470312,445295,444311,462592,466221,476285,491119,507362,516733,528336,545399,554401
"25060","Gulfport-Biloxi, MS (Metropolitan Statistical Area)",116367,112864,115030,124008,131843,132344,135234,141736,146752,146760,143536,146515,148729,152498,144840,146949,151218,157309,156002,157632,157735,158430,162063,166982,182116,191732,190748,193142,199274,209623,216805,215671,213234,212995,215168,215075,205255,201743,214728,217791,213003,213877,212487,212589,214894,215158,214586,216006,217651,220092,223055
"25180","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",64623,63787,63139,65229,67813,69232,68440,69285,71627,74563,76992,75012,74580,72648,74170,77433,79572,82410,86730,90771,93713,96039,96187,95973,97861,99511,103577,105519,107820,109543,111434,113751,118685,118963,120742,123473,127898,130836,132391,131015,127113,126562,129309,132926,134166,135347,136190,137029,138462,140340,140857
"25220","Hammond, LA (Metropolitan Statistical Area)",21262,20955,21042,22132,23356,23840,23535,24397,24835,26739,26121,27010,27882,28300,28974,29761,30136,30240,29887,30165,30880,31266,32005,33722,35685,37632,39337,40716,41476,41204,42758,44352,46530,46879,48697,50294,52420,57421,59683,60137,59761,60129,60288,60275,60198,60853,60782,62722,64853,65300,65972
"25260","Hanford-Corcoran, CA (Metropolitan Statistical Area)",29143,28533,29151,29839,30582,31905,32738,32207,33077,33605,35517,35016,35983,34679,35641,36754,36258,36047,36612,39367,41267,40087,41203,41535,43577,44229,45163,47583,48573,47999,48316,49518,48875,53293,55626,56222,57079,57125,58761,58713,56878,56175,56158,56739,57519,59723,60559,60694,61959,63654,65092
"25420","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",209277,212257,214199,223174,233699,239598,235721,239343,244658,251930,257914,260074,259996,259191,260817,271598,279915,288050,299738,310881,320922,327398,329899,332619,336584,345672,353789,360378,364360,370887,373847,377751,374212,376379,377860,382824,386116,393455,397219,397581,389711,387050,391078,393306,398120,402870,409325,412520,416829,423488,430851
"25500","Harrisonburg, VA (Metropolitan Statistical Area) *",30328,31524,32660,33531,35796,35967,35112,36872,37960,38530,40432,41367,40603,41535,43301,44841,46105,48414,49974,51531,52875,54138,54601,56747,58861,60901,62815,63643,65073,65511,68004,69394,71676,72157,72919,74115,74983,77390,79009,79039,77220,77309,78824,79301,79920,80908,82108,84327,85319,86463,88530
"25540","Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",514100,515814,504925,514795,538925,551581,539442,544412,560291,589554,614832,629793,632664,629064,636326,666698,692320,723469,745697,767174,766227,758360,724845,709988,710405,698042,708359,715650,722220,733474,745821,762284,765606,757708,752250,763538,775261,786925,801933,807415,785190,774625,786151,791456,798573,806900,813765,816213,818697,824366,831128
"25620","Hattiesburg, MS (Metropolitan Statistical Area)",36486,38332,39775,42209,43891,44997,44859,46592,48693,50195,50641,51040,50917,50012,52206,52688,52503,53370,55016,56082,57582,57977,58506,59352,61920,65097,68046,69009,71101,73886,76332,77033,76420,77225,78100,78713,80555,85805,88479,87815,86219,86345,87325,88382,89260,91546,93160,93506,95431,96149,97120
"25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",122063,123300,126489,133573,139492,138142,129718,137473,143921,148852,150985,151175,153144,150999,156262,164550,167043,172324,178889,185685,189029,191322,187870,193366,198101,201756,206522,208510,211062,213060,216340,221379,215026,206898,201090,203385,203025,205211,205462,200169,185648,182847,185630,185886,187066,188549,191540,194846,198101,199452,201902
"25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",35298,34783,32961,35347,37134,36514,36956,40575,41908,43150,44712,46210,46448,46606,47483,51207,54742,56562,57567,58897,60252,61850,60325,61579,63720,66792,71135,74453,78311,81074,84993,88583,92982,94863,97376,101288,105260,109635,112983,110918,105838,103807,104363,106089,108037,111523,115580,118882,122906,127879,130831
"25980","Hinesville, GA (Metropolitan Statistical Area)",8757,9248,9029,8729,8747,9148,9529,15280,20349,21446,22895,24553,26045,26948,25701,25809,26658,27196,28028,27945,28135,24410,25608,29828,29680,30543,32025,32488,32627,32828,32807,34607,34716,34713,35794,37376,37293,37608,38874,41570,41165,42508,44250,43430,43178,42013,41526,40817,42036,42816,43145
"26140","Homosassa Springs, FL (Metropolitan Statistical Area)",5372,6020,6864,8318,10406,10038,9797,10225,11298,12617,14045,15605,17682,18878,19846,21909,24290,25542,26811,27981,29039,29942,30207,30105,31764,33496,34117,35859,36610,38580,40133,41747,41251,41905,42829,44819,47674,50648,51287,49583,47289,46761,46578,46871,46808,47078,47834,48761,49653,50932,51397
"26300","Hot Springs, AR (Metropolitan Statistical Area)",22397,23344,25542,26849,28786,29920,27808,29099,30813,31529,31939,31739,31654,31979,32719,33519,34063,34160,34459,34781,35525,35662,36928,38245,40364,41171,43164,43870,45357,45848,46295,47186,48005,47862,48612,49727,51052,52168,52990,52336,51467,50918,51177,51561,51638,52148,52089,52154,52355,53315,54293
"26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)",49609,50412,51619,53708,56711,59281,62632,66030,69860,75915,79997,84311,88068,87004,78980,79729,79101,71653,70421,71686,71631,75007,75913,73772,77661,79935,82540,86114,92368,97205,95887,98985,99867,102116,103898,104125,108049,115415,120804,123100,119739,119412,118227,121800,126517,129181,124487,116698,113848,115448,116349
"26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",990161,1022725,1053329,1105219,1187670,1264423,1336396,1417454,1511549,1631614,1734505,1823264,1961475,2009330,1927450,1979788,1979670,1894904,1925079,2000883,2075840,2171989,2231824,2228085,2271445,2333616,2402453,2471047,2579858,2704046,2735747,2817971,2877532,2901048,2921541,2974098,3078388,3209343,3331799,3456148,3431276,3435171,3546818,3675499,3809180,3950496,4049921,4043510,4165119,4296886,4401003
"26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",119069,122361,123796,122761,126424,129188,129649,134051,139786,144993,146790,144563,142210,136377,132940,135238,136293,137258,139588,143129,146522,151850,151926,155062,156624,160099,164290,165723,168689,171051,172069,172735,170396,169975,171333,173535,174516,176397,180405,180445,174367,173771,174018,174889,173872,174352,173640,171970,172732,172660,173996
"26620","Huntsville, AL (Metropolitan Statistical Area)",107287,107133,106235,109439,111439,112513,110559,113836,119368,125751,126654,126604,128803,131353,139295,149177,158683,166030,174660,182016,186585,191461,192008,195615,200042,196887,200903,204454,209852,216761,218936,224393,226046,225574,230523,237472,244689,252344,263130,267107,262881,262764,266691,267871,271685,274586,280653,287048,293999,301888,310152
"26820","Idaho Falls, ID (Metropolitan Statistical Area)",30913,31286,31832,33559,34784,36116,37509,40884,43056,45361,44826,44180,42968,42575,43606,44662,46059,46656,47643,49146,50522,53055,55402,56340,58099,59318,58985,60883,62038,63214,64963,66613,67441,68159,70441,72823,76232,79150,82923,82656,80095,80052,80140,79832,81086,82824,85576,88727,91219,94318,97417
"26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",612396,599216,600061,616990,646904,656064,637432,654608,676374,701877,718694,706615,699352,681888,690577,724435,748013,774534,801322,826484,856717,881268,887840,898464,922306,948056,975060,992151,1015309,1044041,1070835,1099383,1095475,1089132,1096058,1114589,1133886,1153305,1176677,1180108,1141299,1141412,1165477,1190492,1214285,1239086,1269276,1299095,1328285,1354093,1382816
"26980","Iowa City, IA (Metropolitan Statistical Area)",40878,44389,45252,45759,48094,50462,52099,54408,56853,59367,60040,61267,60386,61469,62017,64839,65524,66717,67957,70554,73114,75272,77243,78669,81316,84043,87281,88742,90147,93857,95422,97843,101247,103321,105134,107207,109151,111747,114856,116152,116043,115917,119002,121282,123987,124923,126641,129592,130935,131025,131752
"27060","Ithaca, NY (Metropolitan Statistical Area)",31607,31858,32074,33322,35318,37573,36913,37712,38255,39942,41218,41835,43881,45648,48064,50756,52407,54502,55893,58258,60237,60340,60526,59647,59660,60253,60082,58651,58558,57896,61479,62504,64225,64594,66031,67459,68246,68278,69485,70253,68613,67611,67421,68184,68898,67815,69690,69914,69884,70078,69392
"27100","Jackson, MI (Metropolitan Statistical Area)",60222,58293,56632,59352,62549,62188,60080,60290,62569,65436,65967,62760,62048,58972,57854,58403,59140,60642,62691,63018,65309,65679,64640,65537,66378,68008,70813,72489,73186,72741,75602,77800,76959,76539,75903,77085,77179,75802,75170,74162,70410,69182,72195,72243,73846,74190,74819,75584,75227,76029,75844
"27140","Jackson, MS (Metropolitan Statistical Area)",174924,177513,182920,190068,202175,208233,200935,205578,214237,226940,234028,232944,231320,225940,229233,237038,241634,244657,247923,254403,259523,261550,264256,269229,279205,288125,296821,303153,309800,316636,319753,322368,324028,324326,329226,334948,340095,350993,357696,359792,354325,353866,359843,361090,366115,373048,378458,381134,382240,383285,386772
"27180","Jackson, TN (Metropolitan Statistical Area)",69901,68717,68920,73324,75102,75640,72402,71778,72763,73065,73297,71388,69450,67349,69373,74151,72807,73798,75907,79463,82337,83215,83604,87107,89911,94970,96749,96688,100971,102040,103784,105147,101082,99407,99396,100986,100977,102274,103593,103293,98665,98869,101112,102026,102093,103037,103824,105749,106345,107628,109211
"27260","Jacksonville, FL (Metropolitan Statistical Area)",290597,295684,301891,313941,332075,345616,341634,340298,349448,368161,371167,381950,390199,397586,411897,442276,470849,493439,503658,519933,536809,555661,555630,555070,568743,582196,603371,630841,648513,671238,687819,715920,682257,685898,706052,728218,752286,781243,794744,783542,750560,746907,762037,771167,787571,810712,839215,863830,906406,938974,962081
"27340","Jacksonville, NC (Metropolitan Statistical Area)",62311,63781,56615,55778,55913,59332,62166,62032,62822,63952,61681,60235,62778,62899,66943,69653,72992,73307,77154,77449,80413,73735,71053,78921,79122,80724,83029,84330,86093,86108,87777,87507,88590,90613,92408,95728,99289,102152,104594,109708,113560,114629,114456,113433,113476,112789,110289,111844,115842,115183,114581
"27500","Janesville-Beloit, WI (Metropolitan Statistical Area)",55266,53249,53167,53902,57505,59092,58336,60119,62999,64619,66458,63602,64284,61023,62519,65192,65868,66699,68104,70857,71522,73269,71991,75226,76394,78980,82349,82642,84076,83619,84649,84977,83958,83122,83550,84840,85936,87118,87009,84580,78107,77420,77870,79446,80890,82038,83322,84050,85185,86332,87689
"27620","Jefferson City, MO (Metropolitan Statistical Area)",47081,47791,48879,50046,52912,54087,53159,55939,59122,63595,64788,65774,66216,65896,67159,68046,67660,69180,69132,70870,73463,75568,76650,77896,79861,82641,85679,88188,90574,92096,93723,95500,96794,95941,97932,98610,99222,99545,100715,101618,100049,99159,98429,97656,98070,98203,98979,100792,101347,101580,103215
"27740","Johnson City, TN (Metropolitan Statistical Area)",50188,51412,53402,56559,60518,60850,55431,57109,59709,62719,64552,66128,65685,64173,64560,67109,67936,69445,72376,75181,77238,80870,80820,83910,85376,88631,91968,93587,95673,96099,97479,99329,98166,96239,97295,100015,102263,103414,106084,105554,101327,100747,103422,103604,101646,102054,103382,104224,106078,106793,107558
"27780","Johnstown, PA (Metropolitan Statistical Area)",70967,70524,70619,71565,73454,74173,76041,76121,76013,74653,76327,71866,69018,65149,62516,63475,64019,64855,66371,68288,69263,71269,70635,70141,70383,71846,73380,73457,73397,74169,75076,75088,72951,71797,71477,72180,72655,74221,74950,75025,72738,72287,72198,71679,70678,69876,69157,68026,66664,66032,66018
"27860","Jonesboro, AR (Metropolitan Statistical Area)",34285,34569,35576,36928,37486,37982,38045,39374,41014,42812,42949,42267,40797,40231,40737,42557,43490,44766,46963,48776,49447,49752,49788,51479,52981,53314,56015,56986,57997,59098,60455,61241,61014,61139,61586,62829,63514,64964,64741,64977,64443,65208,67910,68060,69158,70423,72438,74446,76793,78214,79784
"27900","Joplin, MO (Metropolitan Statistical Area)",48761,48807,49252,52210,55584,55905,53422,55436,57532,59753,61872,61478,62909,62312,64321,67177,69624,71862,73545,74700,75726,77595,78870,81177,84247,88024,90789,93362,95844,98516,99452,100269,99129,97883,97823,98482,99546,102126,105104,105170,101990,100016,101070,102073,101935,101446,101634,101817,102377,103600,104944
"27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",21189,22016,22664,23264,24568,26464,29157,31192,33058,35880,37847,39255,38790,40711,43194,44749,48048,50149,53953,58381,62829,66255,69643,72764,72912,73468,73984,74645,75979,78154,80371,82260,85069,85815,87997,91839,96095,98710,102898,101182,94943,93935,95096,97164,100042,102722,104666,106881,108639,110356,113729
"28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)",89761,88509,87326,90162,94661,97083,97955,100731,105885,110283,112779,111333,110831,108429,108176,111299,114469,118200,123581,128967,134437,135706,137208,138198,141216,143279,147040,148677,149366,148671,149974,151273,148422,147622,146659,147672,148848,149364,151002,148550,143338,140779,141490,143342,145786,147914,150360,153170,155493,158117,159623
"28100","Kankakee, IL (Metropolitan Statistical Area)",39111,39706,40376,40906,42692,43581,42589,42763,44000,45063,44868,43027,43280,41632,40857,41023,41045,41221,42154,42337,42756,45566,47700,45999,47610,50134,52190,51612,52245,53006,53241,54118,53784,52857,52113,52379,53554,54878,55452,55182,54090,53693,53599,54818,55123,55371,55582,55168,56571,56346,57058
"28140","Kansas City, MO-KS (Metropolitan Statistical Area)",679790,674424,679124,697223,727985,734327,727345,751366,776160,807453,828859,821393,814405,808137,812620,856338,889683,916814,941024,960486,975387,985056,981595,988989,1013149,1037813,1069637,1093386,1131838,1162276,1182542,1202207,1208113,1200000,1198497,1214807,1233735,1255225,1286659,1288893,1254465,1237277,1254941,1269552,1288943,1313862,1342598,1367767,1385970,1406538,1425225
"28420","Kennewick-Richland, WA (Metropolitan Statistical Area)",39502,40817,40315,41832,44867,49005,54232,58982,64042,71236,77504,78001,82905,77676,74772,71264,72013,72890,76282,76763,78677,84264,86871,89400,93769,100015,97934,97910,98810,98097,101094,102447,106138,109060,111933,113664,116263,117441,123032,127067,129446,134755,137296,138637,139039,141356,145217,148513,152086,156333,160235
"28660","Killeen-Temple, TX (Metropolitan Statistical Area)",88255,89828,90083,97294,102623,106605,110740,115223,117302,120403,114795,117723,121283,121716,122761,126897,131716,133296,137444,139949,140155,139118,128838,139350,151294,162733,169153,170885,172991,176092,179581,182507,181905,184092,185268,187498,194934,203763,214008,222216,220670,216539,219858,219547,218810,219238,224802,224782,229030,232121,237122
"28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *",105484,103480,103817,106749,112348,115905,114222,119484,124891,131666,133425,130586,131108,128310,127756,129086,132126,133598,136288,139584,143467,147539,148554,151184,153439,153499,158102,158808,160258,158389,159345,158601,158986,158930,158839,157418,159083,161822,162848,163301,157034,154844,158091,157063,156849,157324,156738,157780,158121,158606,158812
"28740","Kingston, NY (Metropolitan Statistical Area)",52153,52414,53640,54890,57237,57453,55738,55635,56665,58794,61376,61668,61536,63222,66330,69296,71174,74612,73866,76380,76774,77348,77826,78504,76404,76405,74331,74388,75635,77766,80901,83102,84862,85462,86617,86991,87641,88732,89799,89273,87247,86535,86146,85986,86820,88656,89297,90308,90960,92069,92527
"28940","Knoxville, TN (Metropolitan Statistical Area)",209422,211769,215593,224162,235844,239259,239174,251742,262613,275258,286163,286768,291001,294311,286934,296374,301662,310059,322676,338618,345872,352518,355057,365916,379540,391671,400565,404060,407962,417918,423353,433435,429902,433333,438809,452211,460971,471865,480558,483283,463595,462463,470931,470540,473535,482039,491065,500797,507632,516068,525301
"29020","Kokomo, IN (Metropolitan Statistical Area)",44623,42282,44735,46840,50105,47441,43959,47377,49509,50886,49709,45809,46275,42641,43455,47020,47707,47674,48068,48902,49968,50562,50375,52015,53683,53788,56546,56874,56082,56595,57213,57398,54466,53920,52448,52038,51636,51247,50656,48220,43224,44555,45557,46485,47655,48392,48492,49709,49734,48870,48258
"29100","La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",42983,42995,43907,45533,48430,49921,50747,53331,55192,57889,60200,61582,62428,61655,62200,64086,64642,65626,67341,70751,70706,72019,73440,75248,77177,79874,81628,83209,85030,86896,87257,88620,88333,87533,88472,88138,89432,91459,92487,92633,90829,91117,92209,93979,95064,95398,95859,96695,97106,97901,98153
"29180","Lafayette, LA (Metropolitan Statistical Area)",105470,106400,108662,113843,119859,124542,130569,137893,147120,161185,170540,181105,199253,205964,193845,193564,192643,174850,164848,171932,177407,186879,191220,188119,195210,201325,208746,217292,228667,237170,232472,236014,241219,241717,243521,244291,252865,266576,274647,281721,277490,278005,284493,292872,299500,303431,295375,286563,285625,289651,292176
"29200","Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",64721,65646,66040,67817,70373,71774,70943,73131,75810,78628,78968,79248,78644,77641,77761,80489,81813,83535,85981,88375,90804,93753,95184,96586,98559,100883,104651,106321,108955,112548,115035,116546,112123,111411,108782,109760,111853,114338,116329,116405,112440,112302,116157,119327,119791,122078,123159,125223,127343,129958,132073
"29340","Lake Charles, LA (Metropolitan Statistical Area)",58637,57589,57881,57794,60991,62986,65067,68125,71271,78314,82909,86336,89401,82812,80277,78899,78558,76259,77853,79865,82655,87736,89353,88809,89641,93804,97914,102120,105423,107839,107766,108617,108198,108036,107586,106568,108680,110930,113094,115652,112613,110785,112346,114545,117150,123692,129076,135658,143088,145917,143349
"29420","Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",8985,9297,9969,10832,11853,13269,13882,14593,15773,17606,20022,21285,21566,20609,21081,23340,25423,26881,29243,31315,33410,36930,38893,39206,40507,43326,43977,46030,47793,49316,51247,54312,57796,59875,63760,67457,72539,75359,74677,70529,65562,64092,64077,63231,64003,65380,66864,67886,69839,71815,73421
"29460","Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",94306,97281,100888,107814,118069,125364,128059,128195,134567,142680,149427,156846,160268,155026,157947,165687,173302,176446,178789,188505,195457,194693,191941,188240,192484,199641,205287,210699,214741,223190,227091,234576,232840,235387,238688,249751,266193,275020,276628,268495,258199,255704,258249,261791,266990,273845,281071,287267,300270,312797,322930
"29540","Lancaster, PA (Metropolitan Statistical Area)",152993,156017,156834,163540,172896,173356,168983,173386,179617,187604,192732,194330,193300,191675,194960,203704,210863,218827,228379,237036,244037,250269,247396,249064,251472,255573,263269,266835,273421,272593,276989,282826,287532,287524,287563,294482,300350,303188,307737,308123,299341,298774,300897,305697,309716,316744,323991,330644,334652,341734,347010
"29620","Lansing-East Lansing, MI (Metropolitan Statistical Area)",183497,178895,183933,189758,197773,197353,198704,205673,212578,222263,229673,226162,224497,216037,220586,225220,237012,244872,254928,260357,268054,272882,273360,274660,274370,282017,294433,299015,298372,297865,302774,306462,305758,303963,304316,302526,299192,300257,301650,296431,282692,282885,285895,284715,286930,290480,293688,296894,299510,300855,303038
"29700","Laredo, TX (Metropolitan Statistical Area)",26245,27042,26710,27421,28534,28206,29172,30810,32558,34251,36084,38920,42261,42033,37681,39429,42213,41857,43947,46882,50230,53910,57729,60857,65418,69329,68700,70431,75384,78704,81214,85583,90442,95631,98782,103893,108658,113275,117861,119894,118445,119888,126846,128758,132181,135967,139279,140062,141493,144274,148363
"29740","Las Cruces, NM (Metropolitan Statistical Area)",26608,27080,28316,29477,30621,31045,31211,32448,35175,37771,39643,39628,40165,41829,44305,46879,48564,49986,52506,55774,57095,57771,59961,60744,61738,62238,65557,67010,68290,69944,72267,74836,78825,80989,83352,86099,89628,91995,94725,95890,94906,95627,97248,97093,98950,99350,99925,100621,99948,102367,103693
"29820","Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",126124,134095,138801,145742,160282,168726,174218,186546,204806,228609,251535,265076,272538,269949,274043,286101,300096,316982,345999,375496,412843,452016,465549,472519,504060,567840,606312,662190,713369,749408,803146,853137,882073,896528,941654,1011906,1087078,1145464,1174103,1160263,1081892,1056986,1076766,1092996,1125627,1168811,1216015,1264078,1303179,1354799,1397879
"29940","Lawrence, KS (Metropolitan Statistical Area)",22295,23010,24197,24524,25994,27633,27762,29598,31544,33135,34211,34501,33622,33433,33914,35192,36131,37149,39566,42190,43552,44906,46550,47328,48723,49946,53006,54732,57637,59943,62118,63729,67353,65803,66165,67337,67579,68153,69124,67975,67419,66702,66327,66197,67805,69520,70431,71520,73578,74410,75267
"30020","Lawton, OK (Metropolitan Statistical Area)",59906,57235,53368,50475,51921,53070,53108,56963,57631,58416,58783,59943,60159,63838,63134,64339,65425,64430,65717,64438,63133,62529,60909,65370,64545,63353,64135,64864,64740,64171,64417,64749,64488,64635,64923,66046,64462,67139,68756,69391,69558,71532,69613,68302,68861,68608,68984,68523,68691,68473,69339
"30140","Lebanon, PA (Metropolitan Statistical Area)",44564,44662,43469,44721,45978,46696,46734,46955,47783,48272,49036,48871,48150,46129,45813,46912,47415,47688,50000,52423,52792,52552,52326,52293,51088,51472,52277,52193,53347,51923,52886,54561,58544,58829,59506,60913,62302,64150,65328,64936,64003,64608,66020,67515,67426,67167,66946,67320,67376,68469,69994
"30300","Lewiston, ID-WA (Metropolitan Statistical Area)",18187,17980,18651,18905,20121,20911,21367,22040,22824,23861,24620,24405,23670,22989,23660,23775,23403,23465,24138,25462,26044,26983,27518,28639,29620,31132,31384,32113,33058,33458,33588,34320,33539,33446,33600,33585,33984,34467,35176,34975,33927,33982,33980,33494,34437,34882,35302,35917,36445,36124,36318
"30340","Lewiston-Auburn, ME (Metropolitan Statistical Area)",42087,42844,40634,40343,42562,43143,42320,44591,46014,47120,47810,47774,47298,45953,46577,48103,48570,50078,51603,53611,54122,53181,50918,50835,52166,53466,53265,53134,53271,55697,58684,60420,59480,60214,60114,60631,60554,61323,62993,62500,60515,60259,60362,60347,60395,61256,61710,62440,62615,63255,63892
"30460","Lexington-Fayette, KY (Metropolitan Statistical Area)",139053,140584,143669,148727,158535,162910,157519,166412,170538,180152,184649,183059,183889,185181,191185,200185,205232,212210,216098,223962,230602,235619,237345,242428,248440,251588,264124,272024,279832,286606,293947,300557,297666,293692,296949,301335,307901,316801,324498,322909,312564,312898,317157,321742,327542,335671,345937,352190,356699,357809,361874
"30620","Lima, OH (Metropolitan Statistical Area)",56562,56153,54945,54610,57847,58786,56340,56613,58352,60165,61611,58688,57444,55345,55927,58993,61057,62105,62506,64316,65527,65107,64909,63879,64648,65381,66147,66212,66563,67726,71158,72973,69825,69133,68371,68615,68553,67907,66745,65417,62898,62432,62950,63339,63598,63375,63572,63434,63914,63626,63768
"30700","Lincoln, NE (Metropolitan Statistical Area)",92275,94866,98445,102842,107748,111765,112328,116047,119912,123341,127203,127424,125565,123845,124320,128322,132780,134997,140194,146113,149477,155589,156858,158269,162253,169247,172577,177454,180195,184836,189577,193410,196992,198177,200972,203838,206855,209583,213477,212954,209775,208789,210610,215151,218788,222010,226752,229352,230594,235618,238292
"30780","Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",187644,189395,196544,209206,221631,229229,226577,234682,243509,254644,260249,259470,257023,256891,264519,275936,284898,289743,295390,304689,312014,317357,324532,331121,341004,347270,361633,370043,376359,382432,387438,392022,395201,393400,397411,403985,412763,423919,432635,433707,426980,427388,435010,435672,438755,441889,448764,453577,458699,463348,467388
"30860","Logan, UT-ID (Metropolitan Statistical Area)",18870,19220,19811,20828,22111,23183,23664,25332,26351,27771,29228,30090,29973,29880,30808,31754,32227,33320,34995,36896,39229,40769,41907,42939,44894,48049,50269,52531,54389,55955,57125,58582,59183,60144,62064,64377,65734,68179,71644,72983,71800,71850,73553,74294,75291,77432,79605,81224,83427,85544,87960
"30980","Longview, TX (Metropolitan Statistical Area)",71909,71996,72724,75103,77765,81290,84238,88921,92775,98704,102647,106274,114008,116366,112871,115340,116461,112508,115689,117162,115969,119174,121039,121601,123960,127332,130308,133351,137649,140025,140452,143195,143402,142651,143488,144629,149152,153906,160757,165638,161784,163902,166676,172032,174027,175411,174384,171410,170240,172769,174874
"31020","Longview, WA (Metropolitan Statistical Area)",28932,29467,28695,30465,32414,33292,34143,35416,35411,35985,36487,37129,36029,34093,34630,35602,35058,35534,37670,39451,40985,42731,43637,42176,42678,44279,45260,46179,46315,46458,47768,48330,47910,46430,46147,46412,47467,48319,49380,48587,46239,45873,45880,45861,46455,48210,48551,48795,50055,50667,51607
"31080","Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",3958836,3938904,3890306,4034431,4258523,4372383,4367984,4520496,4733736,5044872,5314599,5404030,5490043,5398676,5496333,5772337,5967933,6154066,6389935,6660585,6773734,6881721,6700497,6471123,6397429,6402534,6550063,6656417,6736278,7020536,7121223,7216670,7247391,7236765,7270628,7374051,7475717,7603489,7727181,7623443,7303651,7244649,7398718,7684611,7926250,8163879,8403138,8563949,8655774,8850436,9027619
"31140","Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",440900,439474,440568,452694,474154,482140,462783,470309,486870,508829,513721,504651,500731,484418,485350,501259,509997,523128,534484,554912,567446,582395,580133,590254,606018,623373,644754,654083,669931,684771,698297,712388,705441,696603,695620,703467,715555,729842,744101,739848,715565,713517,723731,738035,752554,769694,788122,805329,816771,828689,837815
