CAINC30 Economic Profile,,,,,,,,,,,,,,,,,,,,,
Population (Number of persons) 3/ ,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
39540,"Racine, WI (Metropolitan Statistical Area)",188904,189047,189833,190845,191808,193251,193915,194395,194730,195130,195406,194908,194594,194680,194786,194672,194846,195825,196357,196311
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",804157,833100,859117,883333,909510,944725,989219,1034476,1077163,1110061,1137383,1162179,1187848,1213499,1241189,1271091,1303854,1334235,1361590,1390785
39660,"Rapid City, SD (Metropolitan Statistical Area)",113124,114324,115323,115690,117624,118188,119479,120890,123059,125159,126727,127903,130075,132320,134231,134858,136450,138444,140154,142107
39740,"Reading, PA (Metropolitan Statistical Area)",374546,377487,381338,385846,390848,395933,401834,405223,407737,409904,412039,413008,413518,413915,414559,415138,415784,417511,420529,421164
39820,"Redding, CA (Metropolitan Statistical Area)",163615,166408,170198,173202,174867,175615,176166,176548,177247,177279,177274,177588,177875,178397,178844,178314,178571,179384,179709,180080
39900,"Reno, NV (Metropolitan Statistical Area)",344782,355341,365706,375713,386308,396546,404366,412724,418892,421787,425951,427901,431208,434878,440110,446329,453709,460605,468335,475642
40060,"Richmond, VA (Metropolitan Statistical Area) *",1043450,1055256,1068409,1082054,1098719,1116391,1137479,1153700,1168018,1179342,1188246,1197059,1211015,1222549,1235006,1246665,1258471,1269566,1281053,1291900
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",3277022,3377365,3486938,3617771,3755607,3875709,3986510,4067344,4113447,4160685,4242424,4294897,4334716,4369493,4415343,4461227,4512041,4565909,4612542,4650631
40220,"Roanoke, VA (Metropolitan Statistical Area) *",288699,289547,290466,292082,293745,296405,299930,302858,305596,307816,308589,309134,310479,311878,312747,313152,312647,312988,313033,313222
40340,"Rochester, MN (Metropolitan Statistical Area)",185573,187803,190646,193067,195300,197188,199763,201782,204181,206097,207222,208473,209547,211502,212659,213933,216163,217993,219814,221921
40380,"Rochester, NY (Metropolitan Statistical Area)",1066482,1068215,1070355,1071918,1072494,1070418,1070370,1072040,1075302,1077941,1079974,1081557,1081508,1081736,1080094,1077092,1074063,1071962,1071621,1069644
40420,"Rockford, IL (Metropolitan Statistical Area)",321033,323229,325747,329472,332230,335903,341202,347503,349937,349766,349184,347773,345819,344692,342409,340727,339635,338194,337110,336116
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",143139,144034,144698,145487,146326,147027,148256,149644,151138,151729,152405,151790,150862,149843,149066,147529,147236,146775,146078,145770
40660,"Rome, GA (Metropolitan Statistical Area)",90837,91181,92597,93539,94014,94332,95165,95308,95922,96383,96431,96161,95940,95880,95868,96186,96698,97500,97964,98498
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",1807949,1866310,1923508,1970542,2008663,2034850,2057885,2082217,2108310,2132657,2153613,2172948,2190266,2210512,2235640,2263121,2291533,2319572,2341940,2363730
40980,"Saginaw, MI (Metropolitan Statistical Area)",209899,209460,209323,208755,208489,207368,205822,203144,201966,200835,199862,198899,198363,196794,195248,193305,192507,191965,190791,190539
41060,"St. Cloud, MN (Metropolitan Statistical Area)",168139,170587,173123,175161,176860,179222,181873,184598,186507,188114,189218,190090,190562,191552,193109,195425,196912,198436,200166,201964
41100,"St. George, UT (Metropolitan Statistical Area)",91206,94512,99274,104188,110207,119000,126796,132277,135552,137088,138389,141249,144139,146987,151081,154650,159352,165929,171567,177556
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",124091,123936,123894,123923,123366,123484,124222,125483,126077,127001,127271,127700,127908,127635,127261,126724,126597,126323,125998,125223
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",2678822,2690131,2700121,2711031,2721868,2730316,2744265,2755581,2767776,2779404,2789989,2795155,2796682,2799472,2803430,2807503,2805502,2805758,2803958,2803228
41420,"Salem, OR (Metropolitan Statistical Area)",348007,351581,356668,360377,363708,368046,374317,379755,384075,388323,391479,393978,396076,398015,402092,408022,416818,424242,430404,433903
41500,"Salinas, CA (Metropolitan Statistical Area)",402990,407082,408977,409725,408731,405139,401831,402376,406022,410263,416373,420456,424788,426712,428475,430552,433953,434534,433950,434061
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",313744,319128,325063,332157,338528,345704,353828,360918,366772,370558,374821,378196,381216,384567,388766,393526,398676,404155,409999,415726
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",942537,954081,963150,971454,982034,997221,1018281,1037540,1055462,1074013,1091478,1106800,1123748,1140025,1151447,1164912,1184721,1204205,1218681,1232696
41660,"San Angelo, TX (Metropolitan Statistical Area)",107199,106937,107058,107287,107634,107785,108898,109441,110379,111626,113422,114513,116071,117519,119233,120390,120535,120365,120834,122027
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",1720003,1748123,1784153,1815846,1857602,1896328,1956361,2011543,2061275,2105672,2153009,2193923,2236981,2280002,2328894,2379232,2426276,2472121,2512379,2550960
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",2827366,2869672,2900355,2914702,2930007,2938375,2947289,2975742,3022116,3061203,3103212,3137156,3174335,3209768,3248877,3280850,3306089,3321237,3333861,3338330
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",4135875,4174788,4158544,4145965,4133400,4137858,4148724,4183637,4243932,4302830,4343634,4395725,4455473,4519636,4584981,4647924,4688198,4712421,4726314,4731803
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",1738728,1742726,1724404,1718790,1718016,1729959,1745283,1766098,1795231,1819573,1841556,1868031,1894452,1923664,1949578,1974501,1987593,1992674,1993804,1990660
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",247839,251462,253083,254674,256842,258615,260498,262770,266358,268145,269802,271058,274160,275696,278227,280077,281803,282481,283354,283111
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",255835,256045,254531,253021,252356,251377,251616,253304,256520,260009,263147,264858,266340,268816,270861,273503,274396,274856,273841,273213
42140,"Santa Fe, NM (Metropolitan Statistical Area)",129713,131057,133555,135213,136391,137610,138786,140210,141704,143205,144522,145847,146722,147465,147782,148098,148758,149491,149761,150358
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",399990,403164,405178,406810,407284,408079,408085,411243,415859,420356,424231,425453,429699,434601,439045,442229,444340,445298,445780,446499
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",460421,465293,465298,466489,466809,465938,465188,467356,473091,479479,484755,487421,489993,494073,498560,500863,502547,502469,498643,494336
42340,"Savannah, GA (Metropolitan Statistical Area)",293721,297133,301644,304585,310553,314528,322065,329943,335185,344017,348640,355582,361745,365103,371275,377827,383153,386394,389453,393353
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",559879,557476,555702,555483,555495,556652,557626,560032,561548,562933,563740,563676,563704,561495,560146,557734,555722,555655,555215,553885
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",3052187,3092927,3118302,3133021,3158967,3198265,3257081,3304467,3355042,3414797,3449241,3503891,3558829,3612347,3675160,3739654,3816355,3885579,3935179,3979845
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",113323,115456,118144,120450,125001,127955,131463,134564,136277,137016,138270,139103,140473,141895,144445,147434,151159,154241,157187,159923
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",87417,88510,89939,90943,93079,95614,97788,99023,99568,98956,98635,98477,98222,98077,98584,100137,102041,103852,104933,106221
43100,"Sheboygan, WI (Metropolitan Statistical Area)",112739,113023,113251,113433,113832,114454,114775,115178,115652,115562,115524,115208,114767,114697,114982,115196,115030,115089,115233,115340
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",110939,112330,113239,114421,114998,115666,117174,118331,118834,120069,121034,121430,121854,122362,123599,125628,128291,131152,133787,136212
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",376150,376250,376578,377109,380550,383099,389521,390221,392367,394845,399935,403880,407435,406237,404534,404000,401947,400161,397281,394706
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",118132,118798,119847,120638,123234,125786,127241,128206,129023,130081,131822,133097,132017,129578,127314,126454,125686,124864,126411,125922
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",142892,142193,141815,141374,141136,139860,140363,140721,141298,142645,143901,144171,143723,143623,143590,143736,143844,143165,143787,144701
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",188310,191693,194442,197813,202328,206605,211576,216943,221887,225913,229099,232150,237032,241772,246133,250012,254602,260083,263810,268232
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",316991,316897,316678,316545,316831,317221,317778,318668,319966,319189,319044,318884,318296,318639,319410,319703,321144,321538,322697,323613
43900,"Spartanburg, SC (Metropolitan Statistical Area)",254443,256469,258467,260223,261828,264481,268898,274215,279673,283335,284731,286102,288176,290414,292981,296558,300867,306740,314137,319785
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",459013,463126,467441,471299,476290,482051,489883,499209,505661,511783,515553,516889,518930,521603,526336,532163,541030,550259,558827,568521
44100,"Springfield, IL (Metropolitan Statistical Area)",201628,202427,203281,203901,204526,204988,205887,206771,207874,208900,210465,211736,212095,211713,211692,211254,210424,209365,207928,206868
44140,"Springfield, MA (Metropolitan Statistical Area)",680368,680632,684002,687131,687735,688409,689284,689853,691239,692079,694935,698017,699061,699964,701671,700688,699804,699387,700138,697382
44180,"Springfield, MO (Metropolitan Statistical Area)",369920,375215,380529,387040,394660,402883,413765,423127,429289,434220,437349,440432,444329,448427,451556,455593,457917,462090,466273,470300
44220,"Springfield, OH (Metropolitan Statistical Area)",144605,143803,143229,141758,141380,141367,140668,139829,139404,138778,138274,137811,137171,136638,136311,135746,134723,134549,134528,134083
44300,"State College, PA (Metropolitan Statistical Area)",135965,137620,140821,142926,144238,145543,148734,149498,151645,153052,154230,155067,155826,158231,159653,160466,162034,162316,162601,162385
44420,"Staunton, VA (Metropolitan Statistical Area) *",109129,109602,110436,111549,112751,114085,116262,117708,118420,118593,118314,118774,118463,119110,119469,120019,120747,121744,122628,123120
44700,"Stockton, CA (Metropolitan Statistical Area)",567885,591207,609041,626778,642898,656985,662812,668080,671692,677736,687127,694354,699593,702046,711579,722271,732809,743296,752491,762148
44940,"Sumter, SC (Metropolitan Statistical Area)",137330,137516,138474,138417,139721,139929,140047,140264,141338,141946,142555,142018,142126,142007,141877,141180,141334,140443,140151,140466
45060,"Syracuse, NY (Metropolitan Statistical Area)",649961,650697,652241,655091,656149,655021,655321,656209,658913,660857,663110,662482,660902,661773,660085,657648,654391,651164,650281,648593
45220,"Tallahassee, FL (Metropolitan Statistical Area)",321336,324386,327940,334289,339179,344257,350580,357357,361238,364690,369345,371246,375272,373187,375356,377602,378672,383173,384318,387227
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",2404013,2444015,2487445,2529652,2587771,2651580,2699935,2726780,2746981,2763937,2788366,2813269,2843636,2880536,2927395,2983928,3048963,3106922,3154649,3194831
45460,"Terre Haute, IN (Metropolitan Statistical Area)",188034,187699,187329,187953,187461,188030,189106,189436,189455,189516,189523,189541,189555,189089,188240,187365,187241,186846,186726,186367
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",143205,142882,143149,143582,143996,144534,146051,146273,147495,148743,149332,149515,149609,149509,149229,149244,149543,149567,149347,148761
45540,"The Villages, FL (Metropolitan Statistical Area)",53738,55793,59539,61934,64456,69261,76202,82101,86433,90643,94278,97975,101669,106898,112236,117076,122009,124995,128719,132420
45780,"Toledo, OH (Metropolitan Statistical Area)",659190,660052,659750,660335,659745,658448,656222,655257,653518,652232,651372,650166,648750,648403,647228,645973,645441,644364,643089,641816
45820,"Topeka, KS (Metropolitan Statistical Area)",224859,225090,225355,226153,227155,228208,228825,230025,231272,232548,234266,234696,234407,233838,233717,233520,233139,232994,232266,231969
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",351465,353816,355935,358724,361248,362015,362840,363088,364119,365388,367713,367378,368554,369429,368909,368124,367699,368168,368188,367430
46060,"Tucson, AZ (Metropolitan Statistical Area)",848019,859280,874267,885893,901342,920298,940930,955869,967778,975580,981620,988381,993052,997127,1004229,1009103,1016707,1026391,1036554,1047279
46140,"Tulsa, OK (Metropolitan Statistical Area)",861237,867602,874844,877577,878004,882861,894011,906441,916525,929824,939833,945750,952484,961904,969421,980926,988706,991330,993135,998626
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",214391,215558,216258,217173,218791,222220,227299,230142,233663,237813,239481,240363,242328,244378,246988,249066,250099,250933,251257,252047
46300,"Twin Falls, ID (Metropolitan Statistical Area)",82853,83135,84203,86063,87640,89487,92085,94310,96360,98310,99987,100620,101128,102662,103912,105216,107252,109142,110095,111290
46340,"Tyler, TX (Metropolitan Statistical Area)",175658,177836,181107,184254,187300,191362,196124,199953,203263,207111,210408,212764,214811,216475,219642,222390,225161,227195,229749,232751
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",876629,882755,890473,894311,907997,918181,926954,925335,933680,943177,956285,967336,977994,986059,987414,991064,992268,986353,979858,974563
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",299597,298521,298049,298323,298986,298574,298258,298831,298886,299000,299226,298604,297992,297230,295982,293916,292811,292174,291187,289990
46660,"Valdosta, GA (Metropolitan Statistical Area)",119729,119736,121305,121850,124387,126411,129323,131036,134907,137780,140054,142007,144121,142937,143433,143311,144471,145360,146143,147292
46700,"Vallejo, CA (Metropolitan Statistical Area)",396974,404209,408226,408409,409301,408181,408402,408243,408972,410290,413967,416342,419674,423659,429006,433409,438858,443511,445725,447643
47020,"Victoria, TX (Metropolitan Statistical Area)",90944,91511,91624,91809,91789,91523,91649,92403,92926,93792,94102,94765,96447,97518,98548,99649,99914,99597,99466,99742
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",146263,146451,147294,148437,149837,152022,153371,154489,155738,156531,156699,157043,156934,156098,156009,154712,153233,151423,150635,149527
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",1617490,1626238,1641177,1649748,1676784,1684092,1701595,1700315,1699574,1705438,1717036,1723208,1734121,1741366,1750937,1756340,1758763,1760926,1763713,1768901
47300,"Visalia, CA (Metropolitan Statistical Area)",368627,373171,379568,388743,398226,407970,414921,422140,429283,436987,442969,446784,449779,452460,455138,457161,459235,462308,464589,466195
47380,"Waco, TX (Metropolitan Statistical Area)",232489,233379,234661,236830,239419,240784,242397,244453,246735,249441,253808,255700,256938,258685,260376,262660,264829,268971,271427,273920
47460,"Walla Walla, WA (Metropolitan Statistical Area)",55178,55072,55666,56108,56652,56569,56705,56840,57315,58103,58915,59444,59329,59361,59510,59932,60008,60512,60615,60760
47580,"Warner Robins, GA (Metropolitan Statistical Area)",135165,137495,140759,143991,148541,150957,154488,158840,162144,164890,168508,171561,173592,174689,175717,176293,178507,180163,182886,185409
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",4875923,4982993,5068667,5137498,5212772,5286683,5332180,5386334,5458415,5561253,5678491,5782319,5878942,5963312,6031945,6093950,6149301,6211341,6247841,6280487
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",163699,163590,162634,162388,162793,163260,163976,164310,165724,167225,167920,168443,168811,169853,170450,170852,170110,169359,168936,168522
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",111790,111422,111112,110246,109924,113486,113650,115059,115033,115023,116592,117752,120235,118490,117971,116371,112980,113157,111866,109834
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",155665,156007,156521,156932,157521,158560,159973,161045,162130,162626,162829,162844,162870,163189,163241,163181,162935,163203,163094,163285
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",131681,130701,129750,129141,128241,127464,126321,125236,124959,124734,124329,123482,122680,122139,121507,120665,119269,118074,116982,116074
48300,"Wenatchee, WA (Metropolitan Statistical Area)",99322,99361,99786,100654,101968,103369,105094,106717,108029,109614,111264,111876,112669,113110,113894,115586,117221,118325,119501,120629
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",152914,151728,151442,150666,150186,149438,149208,148727,148073,147910,147899,147260,146527,145938,144968,144157,142955,141255,140059,138948
48620,"Wichita, KS (Metropolitan Statistical Area)",572226,575446,580247,582168,584565,588021,593382,600805,609250,619330,623887,625327,628159,630365,632810,635551,637653,637511,637519,640218
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",151847,150770,150995,150694,152033,151152,151596,150641,150287,150768,151649,150311,151040,151448,151867,150083,150327,150956,150955,151254
48700,"Williamsport, PA (Metropolitan Statistical Area)",119851,118930,118344,118108,117911,117530,116983,116524,116147,116081,116225,116748,117222,116598,116290,115598,114876,114012,113866,113299
48900,"Wilmington, NC (Metropolitan Statistical Area)",202099,205996,210563,214877,222498,230897,238272,243520,248260,251814,255699,259141,262759,267700,271863,276848,283580,289447,294273,297533
49020,"Winchester, VA-WV (Metropolitan Statistical Area) *",103626,106252,108945,111464,114383,117847,121229,123863,125728,127333,128652,129954,130910,132278,133526,134284,135739,138020,139492,140566
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",571210,578186,584321,588964,594765,602805,613494,623068,632186,637688,641245,644266,646794,649901,653250,656277,661024,666640,671129,676008
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",861697,871081,879568,887129,892171,896901,902123,905524,908735,913363,918935,922378,924856,928346,932278,934604,936422,942147,946113,947404
49420,"Yakima, WA (Metropolitan Statistical Area)",222615,222757,223402,225161,227280,228570,230617,232733,235272,239604,244256,245926,246127,246485,246870,247800,249327,249922,250562,250873
49620,"York-Hanover, PA (Metropolitan Statistical Area)",382743,385773,389692,395093,401403,409066,418043,424919,429399,433022,435413,436701,437466,438932,440475,441741,443693,445484,447847,449058
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",602227,599116,594958,592016,588478,584222,580420,575543,570952,568156,564826,562347,558530,555850,553039,548798,544582,541545,538226,536081
49700,"Yuba City, CA (Metropolitan Statistical Area)",139564,141387,144262,147404,150226,155049,160384,163720,165628,165973,167099,166971,166963,167597,168311,169327,170694,172782,173905,175639
49740,"Yuma, AZ (Metropolitan Statistical Area) *",160576,162873,165398,168003,172824,178816,183848,187357,191202,193714,197127,202841,202475,202420,204054,205186,207247,209507,211612,213787
Legend / Footnotes:,,,,,,,,,,,,,,,,,,,,,
3/ Census Bureau midyear population estimates. Estimates for 2010-2019 reflect county population estimates available as of March 2020.,,,,,,,,,,,,,,,,,,,,,
"* Cibola, NM was separated from Valencia in June 1981, but in these estimates, Valencia includes Cibola through the end of 1981.",,,,,,,,,,,,,,,,,,,,,
"* La Paz County, AZ was separated from Yuma County on January 1, 1983. The Yuma, AZ MSA contains the area that became La Paz County, AZ through 1982 and excludes it beginning with 1983.",,,,,,,,,,,,,,,,,,,,,
"* Broomfield County, CO, was created from parts of Adams, Boulder, Jefferson, and Weld counties effective November 15, 2001. Estimates for Broomfield county begin with 2002.",,,,,,,,,,,,,,,,,,,,,
"* Estimates for 1979 forward reflect Alaska Census Areas as defined by the Census Bureau; those for prior years reflect Alaska Census Divisions as defined in the 1970 Decennial Census. Estimates from 1988 forward separate Aleutian Islands Census Area into Aleutians East Borough and Aleutians West Census Area. Estimates for 1991 forward separate Denali Borough from Yukon-Koyukuk Census Area and Lake and Peninsula Borough from Dillingham Census Area. Estimates from 1993 forward separate Skagway-Yakutat-Angoon Census Area into Skagway-Hoonah-Angoon Census Area and Yakutat Borough. Estimates from 2008 forward separate Skagway-Hoonah-Angoon Census Area into Skagway Municipality and Hoonah-Angoon Census Area. Estimates from 2009 forward separate Wrangell-Petersburg Census Area into Petersburg Census Area and Wrangell City and Borough. In addition, a part of the Prince of Wales-Outer Ketchikan Census Area was annexed by Ketchikan Gateway Borough and part (Meyers Chuck Area) was included in the new Wrangell City and Borough. The remainder of the Prince of Wales-Outer Ketchikan Census Area was renamed Prince of Wales-Hyder Census Area. Petersburg Borough was created from part of former Petersburg Census Area and part of Hoonah-Angoon Census Area for 2013 forward. Prince of Wales-Hyder Census Area added part of the former Petersburg Census Area beginning in 2013. For years 2009-2012, Petersburg Borough reflects the geographic boundaries of the former Petersburg Census Area. Wade Hampton Census Area was renamed Kusilvak Census Area on July 1, 2015.",,,,,,,,,,,,,,,,,,,,,
"* Virginia combination areas consist of one or two independent cities with 1980 populations of less than 100,000 combined with an adjacent county. The county name appears first, followed by the city name(s). Separate estimates for the jurisdictions making up the combination area are not available. Bedford County, VA includes the independent city of Bedford for all years.",,,,,,,,,,,,,,,,,,,,,
"Metropolitan Areas are defined (geographically delineated) by the Office of Management and Budget (OMB) bulletin no. 20-01 issued March 6, 2020.",,,,,,,,,,,,,,,,,,,,,
Note. All dollar estimates are in thousands of current dollars (not adjusted for inflation). Statistics presented in thousands of dollars do not indicate more precision than statistics presented in millions of dollars.,,,,,,,,,,,,,,,,,,,,,
"Last updated: November 17, 2020-- new statistics for 2019; revised statistics for 2010-2018.",,,,,,,,,,,,,,,,,,,,,
