CAINC30 Economic Profile,,,,,,,,,,,,,,,,,,,,,
Personal income (Thousands of dollars) ,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
34620,"Muncie, IN (Metropolitan Statistical Area)",3004988,3071814,3067519,3129272,3154928,3191983,3196717,3228798,3319758,3257588,3321544,3470311,3639667,3667609,3814761,3927884,3997455,4130590,4222330,4351803
34740,"Muskegon, MI (Metropolitan Statistical Area)",4092775,4159287,4186806,4287127,4378094,4517295,4700935,4847268,4928093,4777584,4964769,5193580,5400288,5466398,5759862,6054786,6240268,6419878,6646850,6879677
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",6582115,6847479,7004137,7434252,8208881,9059535,10030234,10747583,11154315,11040831,11316565,11872402,12438165,13050332,14085241,15311057,16418302,17496097,18928980,20121637
34900,"Napa, CA (Metropolitan Statistical Area)",4806032,5211017,5298003,5360694,5444685,5759965,6136864,6359725,6405899,6236780,6388392,6730335,7444938,7749903,8396221,9113309,9637180,9882187,9998840,10429596
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",10859890,12201712,12738779,13561771,15649504,18077850,20869500,21838774,21582424,18283821,20182883,21240021,23895153,23522984,26886324,29607837,31162883,33394573,37178408,38252405
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",43730293,44653193,46096231,48103435,51218442,54086418,58912013,61852087,64665001,65102819,68943418,73638452,79110918,80856009,87010427,93598973,98782316,104464974,111957997,117373879
35100,"New Bern, NC (Metropolitan Statistical Area)",2997830,3068917,3056761,3238496,3492903,3749986,3941608,4230018,4417220,4423884,4573112,4720255,4872465,4807477,4951413,5064377,5137343,5218826,5421548,5690657
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",29176730,30663947,31082115,31482775,32635438,33819514,36003724,37885017,38955001,37945275,38786438,40413121,41576477,41930035,43401306,44615600,45206790,45960269,47801068,49360086
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",36372553,38842243,40004485,41030399,41777590,43647642,42234834,49088678,50270052,48229201,50931119,51808922,55365993,55713717,59237931,60820971,61012409,63535209,67270399,69069320
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",752632081,781490771,779638097,788802401,825617646,862421257,935138611,1008722284,1024525568,994467589,1033820797,1094617223,1152045984,1166746613,1223930339,1279279091,1328347854,1412351029,1475920082,1534294144
35660,"Niles, MI (Metropolitan Statistical Area)",4403244,4558288,4596958,4693303,4885871,4894114,5132286,5391689,5653119,5380635,5661580,5878073,5916924,5975892,6244630,6596620,6797871,6993722,7299007,7399551
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",21496072,21481795,22100132,23201814,25800018,28603450,31050735,31603521,30663419,28016261,29331427,31184224,31933841,32869881,36364450,39518980,41336408,44134891,46866563,48613206
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",8837995,9235037,9558155,9996434,10694906,11014231,11531739,12166893,12647402,12571719,12716139,13225442,13546583,13512234,13906974,14511658,14764966,15120632,15421095,15837267
36100,"Ocala, FL (Metropolitan Statistical Area)",6089645,6423200,6569582,6988191,7606483,8498506,9416850,9846846,9943547,9628706,9964115,10373226,10616930,10477835,11030448,11494178,12083101,12770003,13363961,13999019
36140,"Ocean City, NJ (Metropolitan Statistical Area)",3382880,3619625,3737561,3798311,3994672,4082240,4173562,4190532,4191565,4205243,4344431,4528802,4693248,4732960,4885629,5089757,5250224,5403297,5571180,5773945
36220,"Odessa, TX (Metropolitan Statistical Area)",2567858,2786122,2846172,2901004,2981155,3321309,3869920,4296957,4954628,4484184,4792296,5526086,6455247,6566935,7396421,6720151,5967285,6721220,7846736,8337928
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",11864395,12657540,13105070,13690993,14371671,15377014,16960587,18574058,19323802,18874078,19319224,20607121,21732032,22190350,23358099,24906466,26378976,27808940,29705915,31541823
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",29153545,31406335,32259980,34328842,36252239,39469521,43437242,44695878,49059532,47018866,48691611,52094553,55052398,56634702,60029999,61511862,61039624,63595536,66345545,68841224
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",6423909,6825127,7016203,7333530,7713902,8113695,8709600,9445873,10099305,10019706,10255275,10531353,10962313,11142838,11704179,12264741,12894517,13612403,14437014,15348436
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",25256736,26194321,27044302,27959614,30030316,31147406,33562605,35489492,37333138,36818344,38968526,42578963,44587051,43529572,47013108,49154914,48927405,51228997,53987434,55966372
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",45783262,47064753,48871194,51938481,56489446,62081611,67720927,70843470,71324561,67757615,71145046,75307750,78597650,80753814,86755807,93667702,98253100,105508915,112563950,117774061
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",4567056,4729323,4839129,4993340,5288005,5445595,5794689,6012330,6165768,5988351,6210926,6583641,6789412,6747883,7040261,7382861,7580226,7846139,8197668,8470908
36980,"Owensboro, KY (Metropolitan Statistical Area)",2688376,2754177,2834661,2929426,3103965,3265728,3478053,3714049,4122278,3963466,4036253,4199734,4229886,4346933,4526204,4668270,4597057,4729977,4882979,4999502
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",25794754,27329236,28131365,29771089,31888322,33142995,35541861,36905439,37148453,36251505,37882017,39898290,41683974,42286159,44695387,46970746,48525841,50067967,52500391,54749053
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",13240479,13826085,14273399,15215265,16367614,17639535,18886393,19610292,20100410,19286275,19971497,20774242,20834899,20865017,21795383,23174169,24237966,25705081,27354878,28839354
37460,"Panama City, FL (Metropolitan Statistical Area)",3656932,4013965,4239096,4545431,4892682,5316165,5709594,5903964,6098241,5926626,6221309,6395043,6436815,6524445,6916093,7322428,7552595,7695669,8043321,7982208
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",2222355,2295922,2395845,2420075,2489527,2509990,2685794,2801918,2928367,2927245,3001028,3160333,3290704,3288268,3471769,3516873,3466858,3560894,3893418,3927966
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",10120237,10883303,11231357,11827563,12578914,13358921,14365969,14971477,15299403,15127211,15799407,16575331,17116015,17139438,17934217,18870868,19495497,20435790,21492072,22591862
37900,"Peoria, IL (Metropolitan Statistical Area)",11235154,11547399,11676209,12012083,12738318,13338926,14449785,15275745,16099706,15864962,16274373,17738471,18352740,18016318,18238830,18748639,18747460,18788985,19524347,19666390
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",200465266,209660038,214365976,222266395,235461448,244711399,260049839,275351444,281164074,275537565,287527441,304227599,319777942,322875186,337957214,352507679,366049754,372935043,391224070,406399941
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",94374338,97112239,100668903,106322182,117294386,131180038,147176257,154842554,153925578,144388041,146975844,154981301,163954845,168334414,179398666,190181102,199246775,210943307,225676984,237836502
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",2108859,2197021,2250979,2381663,2494632,2511182,2563679,2680645,2726328,2740912,2787368,2859920,2919796,2967862,2965681,2984313,2990385,3030944,3066965,3126791
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",74564820,76592203,77511233,79046396,82220072,85247831,90459493,95163945,99341670,96912919,101016521,106567831,110449274,111257663,115820957,120261472,121453934,127122890,135191378,139582271
38340,"Pittsfield, MA (Metropolitan Statistical Area)",4109922,4218922,4286627,4303500,4598487,4748311,4977318,5170600,5372657,5285155,5419023,5698228,5890154,5909602,6231376,6551281,6704798,6873118,7132374,7284151
38540,"Pocatello, ID (Metropolitan Statistical Area)",1818617,1892168,1949320,2007930,2143042,2227876,2373971,2510606,2588868,2574055,2655918,2792444,2868384,2924545,3011992,3181685,3260613,3440293,3615429,3778833
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",15402931,16298493,16735791,17653885,18812542,19238097,20476026,21224549,21963660,21623741,22245639,23352951,24047186,24086063,25366411,26609637,27753985,29211089,30997140,32310227
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",63037690,63982360,64329895,66503630,70656492,74811330,81818804,86496862,90943213,86945546,89153740,95117802,101586721,103018264,110791572,119237395,125385359,133392595,143214639,149346827
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",9938981,10722528,11025864,11815304,13377069,14925290,16391581,17259183,17393605,15957897,16392581,17459744,19251545,18891995,20657591,21996730,23558381,24984041,26162619,27249575
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",18981243,19915261,20203655,21128926,22228806,23286043,24768015,26288823,27348409,26927502,27458091,28641808,29784003,30162483,31020386,32408766,33245350,34859033,36054013,37859352
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",3668095,3867731,4008049,4264831,4736637,5322557,5862653,6326132,6437846,6144796,6099712,6335379,6561210,6857455,7446279,7843808,8233333,8817942,9371726,9731391
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",47483903,50242360,52153194,54584009,57156282,58699351,61905749,64373291,66191792,64472808,67625238,70323674,72979746,73283570,76408166,79706252,81300304,84620511,87981541,91200004
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",7625746,8002759,8265785,8648650,9393045,10532280,11902927,13353658,14268186,13589286,13930915,15090593,16490032,17365996,18947818,20768494,22422284,23972815,26093360,27824776
39380,"Pueblo, CO (Metropolitan Statistical Area)",3383984,3523108,3649697,3785663,3903643,4008593,4183883,4495824,4492272,4539445,4721180,4931525,5090276,5166121,5481218,5782648,5952463,6229243,6578511,6851552
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",3721716,3883654,3922397,4107879,4482984,4795750,5183123,5400177,5338212,5024616,5124528,5347677,5562222,5723831,6152117,6605642,7022811,7311906,7725742,8083940
39540,"Racine, WI (Metropolitan Statistical Area)",5560215,5871961,6029725,6216814,6505926,6615221,7008351,7279171,7690653,7340929,7430040,7787961,8135331,7951327,8297153,8747563,8807713,9285649,9760878,9981409
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",27639196,29587998,30238793,31468744,33671370,36638381,41145082,44793139,47919742,46343173,48714028,50873848,54343403,55012077,59246208,63714458,66869661,70193280,76531044,80458462
39660,"Rapid City, SD (Metropolitan Statistical Area)",3015357,3245311,3378872,3582889,3868513,4081670,4281528,4556219,4784138,4790864,5060920,5313253,5589367,5567592,6030301,6209984,6375808,6633745,7026924,7295050
39740,"Reading, PA (Metropolitan Statistical Area)",11072945,11534506,11863203,12227581,12670894,13344214,14258960,14915827,15360917,14965095,15696057,16498351,17212314,17011482,17863904,18724168,19185253,19885496,20790624,21605098
39820,"Redding, CA (Metropolitan Statistical Area)",4195219,4611269,4795726,4969893,5139478,5255837,5603724,5823380,5869863,5864920,6137606,6315796,6471067,6633514,7098384,7549180,7785786,8037785,8372513,8722632
39900,"Reno, NV (Metropolitan Statistical Area)",12946423,14018603,14072418,14844805,16168095,17431484,18409530,18717281,18134011,17365877,18541496,19413471,18799486,18974275,20334744,22652172,23949879,26286758,28989976,30121290
40060,"Richmond, VA (Metropolitan Statistical Area) *",33702550,36077060,36933508,38804609,41241400,44166287,47387089,49844689,51549397,49343944,51016738,54322968,57908229,58280354,61403386,64916459,67095844,70521983,73178594,75741839
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",77215503,83278450,87978761,95035435,103336493,111171250,120011271,125519679,127126882,124009422,127926884,135968619,139872107,144258043,152895111,163116137,171115495,177943888,186261819,196452976
40220,"Roanoke, VA (Metropolitan Statistical Area) *",8023453,8512024,8786484,9034465,9521788,9891518,10376701,11042175,11557257,11405016,11641321,12138346,12853437,12669598,13130846,13823223,13913855,14214104,14741327,15151947
40340,"Rochester, MN (Metropolitan Statistical Area)",5587282,6042699,6293954,6730063,7006647,7081858,7468702,7962171,8340726,8254764,8847715,9180822,9685088,9847271,10138080,10588011,10887859,11428741,12071724,12438700
40380,"Rochester, NY (Metropolitan Statistical Area)",31946605,32648587,32869218,33446743,34661920,35383212,36897163,38829020,41010228,41145703,42758125,44807052,46983784,46642389,47600486,49949372,50678704,53307457,54775889,56936973
40420,"Rockford, IL (Metropolitan Statistical Area)",8873797,9006763,9240233,9497162,9759312,10187088,11024758,11662665,11933145,11561240,11831811,12279650,12582901,12841077,13220046,13743381,13808710,14319722,14842571,15052234
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",3527070,3702883,3681184,3779745,3979905,4126589,4336680,4557608,4806110,4800540,4874454,4984119,5144857,5051274,5268555,5387946,5437896,5616007,5831032,6041241
40660,"Rome, GA (Metropolitan Statistical Area)",2177540,2303383,2392602,2477849,2618412,2634666,2723224,2815297,2870175,2835085,2917603,3011201,3064146,3102300,3259604,3415448,3494409,3614529,3760045,3872375
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",56968615,62279427,64910875,68935759,73341275,76702441,81630270,85006351,87902524,86205516,88581303,93524627,97754276,101428315,107965573,115713023,120612129,125826082,132323857,139088819
40980,"Saginaw, MI (Metropolitan Statistical Area)",5437641,5406495,5317164,5414674,5598722,5612153,5718987,5841939,5948568,5871478,6099417,6328820,6418545,6491489,6671107,6934995,7052562,7141643,7540269,7723177
41060,"St. Cloud, MN (Metropolitan Statistical Area)",4268389,4596340,4818810,5057320,5322251,5479533,5767430,6129586,6467392,6262969,6519588,7027077,7379013,7594535,8069353,8351720,8417932,8870147,9255764,9580328
41100,"St. George, UT (Metropolitan Statistical Area)",1751589,1916765,2011694,2183920,2472030,2848372,3219302,3494885,3594265,3489153,3602106,3788671,4034723,4305593,4708745,5115741,5548089,6146500,6871840,7259617
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",2920676,2972526,3030695,3113187,3314305,3401549,3583335,3762872,4002519,3980404,3972526,4239145,4378285,4456791,4521406,4590097,4643514,4778976,4840654,5025839
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",85716308,88162073,90610663,93619240,97484457,101878567,108622453,112885283,118467099,114159685,118383785,122780417,130546919,129532524,134629346,139553430,144322152,147006378,154995620,159567017
41420,"Salem, OR (Metropolitan Statistical Area)",8698944,8812238,8922828,9303290,9660786,10188406,11226462,11626835,12271686,12076805,12317582,12774828,13189643,13513784,14493699,15603737,16472930,17417343,18520089,19399478
41500,"Salinas, CA (Metropolitan Statistical Area)",12821009,12925746,13080454,13726928,14167773,14717727,15974961,16602518,16656082,16644678,17263664,17832488,18661045,19536646,20793265,22530852,23209395,23765296,24576499,25973189
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",8253653,8957826,9198884,9871112,10974264,11560726,12179011,12819032,13497354,13280110,13636949,14352434,15013376,15714034,16615437,17975862,18223771,19094118,19923630,20567257
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",26024549,26499451,27195061,27818535,29472718,32338111,36309406,38810989,40177190,38262914,39344828,42492172,45632457,46874998,49531185,53386587,56146787,59311382,63554301,67119992
41660,"San Angelo, TX (Metropolitan Statistical Area)",2584729,2846950,2890727,3015131,3058918,3273183,3466352,3651958,4169904,3941369,4173139,4422338,4702390,4837071,5313686,5183759,5078794,5326599,5784930,6016858
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",46089289,48326638,49811585,52662249,55188737,59326577,65034326,69410009,74550185,72808342,77233922,84254324,87538545,91085006,99115825,103156419,105483724,111692518,118958647,124191616
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",95624636,98453972,102575427,108381465,117414237,122936302,129551891,133272764,136390559,131877187,136969778,145975037,153367801,158965053,169638087,179862110,186813359,193892473,203855654,212748650
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",204406041,206977449,201244522,204228533,216331495,230485894,251879007,263546667,268415411,255726664,266002196,288057649,313789675,322045787,350086443,384100926,408941255,439032236,473747078,496466826
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",93724414,88264965,82775958,83429940,86236892,91261494,100617231,109107891,109082904,102758008,111534137,122437972,136004062,138480357,152068950,167855808,181898674,197624722,216457424,227095402
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",7046870,7675246,7956612,8285424,8841143,9229260,9992924,10578699,10601675,10472516,10855099,11573567,12247840,12673213,13546769,14509065,14937322,15700229,16465164,17270828
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",10257811,10174561,9961919,10065166,10448880,10529273,11165533,11743901,12118170,11824714,12794043,13299282,14165234,14532865,15313560,16249937,16730037,17791731,18697119,19559977
42140,"Santa Fe, NM (Metropolitan Statistical Area)",4159715,4404298,4572963,4700345,4965952,5343832,5842600,6217942,6435060,6189169,6250949,6609954,6928267,6943346,7473614,7692465,8100456,8231475,8790396,9063004
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",13439165,13693912,13672131,14404090,16110255,17055537,18445101,18945048,19018816,18588730,19354013,20800742,22010076,22040352,23608278,25225688,25591726,26670875,28224056,29502767
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",17018116,17796316,17812588,18066793,18316645,18884982,20207180,20870304,20654025,20055408,20830579,21965851,22991360,24016769,25701006,27766194,28835169,30161812,31612355,32972432
42340,"Savannah, GA (Metropolitan Statistical Area)",8094898,8291596,8628748,9150868,9766087,10443331,11329043,12125262,12631614,12556411,13089864,14055837,14324203,14604110,15391089,16305295,16610102,17427373,18319186,18829571
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",15033050,15589388,15809433,16171820,16926939,17450039,18172262,19146375,19988038,19944525,20574826,21333430,21802967,21642455,22405645,23251752,23829375,24435739,25535827,26245576
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",119257464,120906783,122376966,126118257,136639969,141739127,156527917,169749555,175757426,164437736,168310441,179835829,198375359,204281077,223562420,238160804,253138461,271383679,294409674,310717787
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",4419089,4876805,4990078,5275246,6122059,6881051,7970537,8305899,8402292,7104029,7291344,8001026,8550399,8592769,9600373,10108919,10768763,11454945,12473322,12924659
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",1810547,1916798,2006473,2088707,2203488,2369188,2551246,2682005,2738149,2715630,2839216,2913943,2938159,2916520,3030199,3186066,3273759,3428227,3520298,3662511
43100,"Sheboygan, WI (Metropolitan Statistical Area)",3352649,3453765,3588915,3649211,3857137,3919903,4101145,4306626,4587951,4470862,4491663,4704538,5058669,4972269,5233074,5453389,5544641,5849961,6137617,6309435
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",2597388,2699669,2752858,2857696,2999785,3158882,3426414,3688255,3941638,3806774,3904991,4127422,4340610,4419341,4690074,4871518,5125785,5350091,5683293,5991490
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",9353843,10310232,10568878,10842769,11171230,12164595,13112400,13406327,15394566,14720883,15702599,16216912,16675025,17042125,18352090,18078039,17402179,17552237,18672868,19068236
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",2450308,2644500,2777592,3028185,3251597,3530461,3741072,4026784,4260556,4448084,4556212,4686920,4535292,4477829,4561348,4670449,4712805,4877224,5045137,5259219
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",3814550,3926335,3982065,4101140,4434643,4769135,5037628,5607031,6105892,5656261,5872816,5805449,5983349,5914811,6194640,6594134,6724560,6847208,7363690,7644480
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",5790697,5963491,6192815,6573898,7118442,7805480,8741455,9598745,10245930,10081115,10620149,11023784,11754266,11627843,12677699,13761971,14274351,14943379,15891144,16631099
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",8658141,8883049,9123423,9260149,9764268,10116428,10733152,11109517,11275531,10586642,10911871,11568795,12114468,12317993,12993802,13775245,13923704,14606973,15263634,15544754
43900,"Spartanburg, SC (Metropolitan Statistical Area)",6409611,6580831,6797074,6917715,7317338,7738833,8352155,8887652,9383480,8828224,9117819,9675160,10414088,10217192,11183423,11765741,12324966,12822583,13525267,14124521
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",12038302,12196049,12492815,12975053,13642527,14212801,15322983,16564419,17744624,17452393,17912195,18682412,19443449,19661078,20843860,21913899,22854063,24168968,25876063,27190815
44100,"Springfield, IL (Metropolitan Statistical Area)",6257520,6501995,6633674,6643661,6744417,6839175,7056116,7362486,7685699,7877834,8255598,8632873,8644092,8913926,9186259,9377951,9457998,9711836,9971208,10198822
44140,"Springfield, MA (Metropolitan Statistical Area)",19120671,20270937,20802433,21492665,22303758,23126258,24148641,25269801,26407649,26581309,27373425,28732795,30224716,30507279,31744432,33530052,34260875,35167317,36629063,37643308
44180,"Springfield, MO (Metropolitan Statistical Area)",8968892,9721194,10109055,10727481,11442191,12090217,12737362,13440495,14177330,13861979,13975534,14545002,15314624,15457665,16260938,17208341,17599347,18495016,19230402,20037243
44220,"Springfield, OH (Metropolitan Statistical Area)",3803524,3855685,3838591,3905349,3975125,4047469,4205301,4313125,4417512,4389020,4450591,4670226,4736679,4791313,4922597,5041325,5122990,5307351,5456881,5606209
44300,"State College, PA (Metropolitan Statistical Area)",3462967,3649253,3821535,3982519,4255694,4513504,4712348,4901119,5187938,5216560,5506441,5814828,6020263,6275406,6604536,6691308,6903061,7258779,7457920,7723642
44420,"Staunton, VA (Metropolitan Statistical Area) *",2724303,2787236,2850199,3010529,3327217,3437431,3604675,3966355,4173465,4163354,4257939,4362447,4445967,4495862,4725516,4894981,5004575,5212524,5436837,5621379
44700,"Stockton, CA (Metropolitan Statistical Area)",14275791,15603664,16327635,17465538,18672580,19744981,20892787,21597355,21699463,21764015,22508045,23239836,24068159,25073348,26791397,28984215,30502705,31900044,33634157,35926949
44940,"Sumter, SC (Metropolitan Statistical Area)",2853522,2953093,3063779,3198565,3400771,3513243,3687263,3855647,3979940,3934731,4062238,4267919,4541032,4594793,4698720,4833330,4893040,5030346,5232598,5434249
45060,"Syracuse, NY (Metropolitan Statistical Area)",18099560,18278121,18699937,19422164,20274664,20872388,21875060,23190424,24157937,24478081,25216437,26155842,27157220,27312050,28134800,29379268,29785016,31352558,32483834,33759608
45220,"Tallahassee, FL (Metropolitan Statistical Area)",8422995,9028201,9273506,9692186,10306785,10972926,11551296,12095718,12327050,12162299,12804173,13502966,13426939,13181006,13909855,14445064,14992386,15658641,16529184,17127856
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",70269016,72647379,75158583,79281855,85195097,92116385,98534188,102490200,103345293,100505329,107124316,114571938,114155124,114169041,121324760,128732079,133477350,141265900,149314487,156253370
45460,"Terre Haute, IN (Metropolitan Statistical Area)",4316019,4496102,4575244,4747400,4899622,4952866,5156382,5339742,5667942,5595093,5801484,6013082,6156378,6219114,6343808,6445595,6613065,6869220,7020899,7240598
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",3191631,3376918,3453643,3538697,3745722,3901911,4104800,4370259,4574801,4571846,4766345,4960568,5057197,4919949,5060072,5272586,5372361,5513347,5637393,5788318
45540,"The Villages, FL (Metropolitan Statistical Area)",836302,975119,1077076,1223261,1426589,1683009,1976413,2128494,2374336,2554076,2805571,3281562,3717455,3985332,4334341,4701159,5189676,5592394,6096685,6407369
45780,"Toledo, OH (Metropolitan Statistical Area)",18461973,19086459,19435263,20010233,20423928,20866489,21957752,22765794,23146907,22515254,23240294,24483108,25074981,25429407,26626809,27727479,28331820,28854450,30173121,31019188
45820,"Topeka, KS (Metropolitan Statistical Area)",6141855,6503191,6623229,6721199,6920015,7112845,7472141,8005642,8421375,8454261,8555962,8980168,9151617,9183310,9509957,9742182,9990882,10214471,10737323,10999549
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",14433495,15854090,16389359,16897057,17175299,17611381,18873144,19824554,20412780,19153310,19581226,20756008,21843573,21462400,22884552,23385625,23786171,24315524,25434539,26377963
46060,"Tucson, AZ (Metropolitan Statistical Area)",21062835,22810399,23329926,24587317,26101758,28399260,31205288,32971148,34902314,33091224,33444170,34855621,36127005,36652520,38198450,39426771,40721611,43359677,45623879,47604994
46140,"Tulsa, OK (Metropolitan Statistical Area)",23684915,23918614,24174777,24673100,28044134,31635010,36446696,37498352,42682444,37156565,38856275,43527586,48522625,53563843,57602524,53219011,47431057,50813728,54497793,56462371
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",5010981,5167568,5334172,5563395,5872552,6325105,6728219,7098056,7333800,7346706,7554904,7835454,8114915,8273770,8538838,8825045,8958924,9297073,9655490,10015806
46300,"Twin Falls, ID (Metropolitan Statistical Area)",1890851,2015416,2032911,2089880,2282491,2401459,2557074,2805693,2899282,2771005,2962142,3143447,3328850,3508091,3737470,3876830,3984373,4168908,4396837,4662943
46340,"Tyler, TX (Metropolitan Statistical Area)",4758770,5010901,5170720,5426079,5772073,6481476,7129823,7338602,8662181,8036546,8856467,10019529,10230451,10574695,11244829,10503359,10444389,11886718,12700793,13102118
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",27571297,28626089,29894595,31170188,33368413,35728717,38249805,40176577,42118992,42371822,43397685,45532320,47177994,47853464,50354664,52729171,54567246,56569569,58129300,59617709
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",7483386,7566963,7603226,7847427,8258286,8482508,8920599,9481262,9971599,10213707,10591169,10881986,11149874,11252310,11326380,11664948,11863887,12526698,12807674,13383291
46660,"Valdosta, GA (Metropolitan Statistical Area)",2619042,2733295,2881593,3013160,3149527,3338720,3454645,3636271,3826373,3899650,4057869,4270160,4299896,4362393,4559043,4754124,4878822,5073054,5325097,5541534
46700,"Vallejo, CA (Metropolitan Statistical Area)",11266092,12238496,12658902,13157300,13591289,14004876,14769932,15377807,15630561,15394761,15615400,16250976,16603091,17356635,18272859,19580778,20717177,21551350,22623154,23951255
47020,"Victoria, TX (Metropolitan Statistical Area)",2393384,2556891,2567678,2598993,2685082,2889484,3150883,3252342,3515085,3208651,3420315,3687897,4037391,4221163,4513360,4459036,4177574,4393566,4649847,4855536
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",3487825,3707495,3916055,4053908,4171945,4321880,4542274,4692950,4920951,5084341,5248781,5390192,5364308,5380301,5542374,5711423,5764105,5876220,5963194,6166042
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",45209015,47528977,49832138,53388608,57168106,60026909,64022691,66835395,68368745,67594461,69481881,72539287,75338951,75358367,78429675,81630793,82899477,85734044,88811777,92002182
47300,"Visalia, CA (Metropolitan Statistical Area)",7416105,8156663,8405962,9145026,10130256,10660604,10984316,12410883,12487995,12301323,13499399,14430180,14527927,14920564,16527115,17006585,17752145,18339648,18679327,19973932
47380,"Waco, TX (Metropolitan Statistical Area)",5234989,5457399,5629336,5965015,6139184,6472890,6786756,7114654,7416373,7495408,7925194,8275409,8635042,8820096,9257603,9783001,10102419,10610325,11125844,11428760
47460,"Walla Walla, WA (Metropolitan Statistical Area)",1340336,1403925,1391970,1476218,1538927,1581303,1651270,1800863,1985860,1975623,2049529,2159789,2226635,2275022,2353961,2487812,2538208,2661237,2814320,2943477
